     VARIABLES=
              x              y              z      nomin_den    nomin_voidr      fabric_xx      fabric_yy      fabric_zz      fabric_xy      fabric_xz      fabric_yz       sigma_xx       sigma_yy       sigma_zz       sigma_xy       sigma_xz       sigma_yz    sigmaDot_xx    sigmaDot_yy    sigmaDot_zz    sigmaDot_xy    sigmaDot_xz    sigmaDot_yz       Oldro_xx       Oldro_xy       Oldro_xz       Oldro_yx       Oldro_yy       Oldro_yz       Oldro_zx       Oldro_zy       Oldro_zz       Trues_xx       Trues_xy       Trues_xz       Trues_yx       Trues_yy       Trues_yz       Trues_zx       Trues_zy       Trues_zz           F_xX           F_xY           F_xZ           F_yX           F_yY           F_yZ           F_zX           F_zY           F_zZ           R_xX           R_xY           R_xZ           R_yX           R_yY           R_yZ           R_zX           R_zY           R_zZ           U_xX           U_yY           U_zZ           U_xY           U_xZ           U_yZ       Green_xx       Green_yy       Green_zz       Green_xy       Green_xz       Green_yz      Green_vol      Green_shr       Euler_xx       Euler_yy       Euler_zz       Euler_xy       Euler_xz       Euler_yz      Euler_vol      Euler_shr           l_xx           l_xy           l_xz           l_yx           l_yy           l_yz           l_zx           l_zy           l_zz           d_xx           d_yy           d_zz           d_xy           d_xz           d_yz           w_xy           w_xz           w_yz     norm_sigma  norm_sigmaDot     norm_Oldro     norm_Trues         norm_F         norm_U         norm_l         norm_d         norm_w              p              q        sigma_1        sigma_2        sigma_3     sigma_1_v1     sigma_1_v2     sigma_1_v3     sigma_2_v1     sigma_2_v2     sigma_2_v3     sigma_3_v1     sigma_3_v2     sigma_3_v3     sigmaDot_1     sigmaDot_2     sigmaDot_3  sigmaDot_1_v1  sigmaDot_1_v2  sigmaDot_1_v3  sigmaDot_2_v1  sigmaDot_2_v2  sigmaDot_2_v3  sigmaDot_3_v1  sigmaDot_3_v2  sigmaDot_3_v3            d_1            d_2            d_3         d_1_v1         d_1_v2         d_1_v3         d_2_v1         d_2_v2         d_2_v3         d_3_v1         d_3_v2         d_3_v3
ZONE I=2, J=2, K=2, DATAPACKING=POINT, STRANDID=5, SOLUTIONTIME=20
   4.993908e-03   5.007063e-03   4.586006e-03   1.724175e+03   5.369670e-01   3.906088e-01   2.921718e-01   3.172194e-01   1.901076e-02   7.700715e-03   5.189948e-02  -2.460418e+03  -1.250973e+03  -1.267787e+03  -1.620884e+02   2.263838e+02  -7.607255e+01  -2.548192e+06  -7.444417e+05   2.191114e+06   5.282668e+06   6.171921e+05  -7.535958e+05  -2.548419e+06   7.940781e+06   7.846125e+05   2.624929e+06  -7.440847e+05  -1.704601e+06   4.497852e+05   1.972518e+05   2.191101e+06  -2.548631e+06   7.940767e+06   7.846301e+05   2.624915e+06  -7.441926e+05  -1.704609e+06   4.498067e+05   1.972474e+05   2.190992e+06   9.949139e-01   1.549120e-02  -1.564011e-02   6.447757e-03   1.010798e+00  -3.463731e-03  -1.396668e-02  -1.955845e-02   9.775322e-01   9.999897e-01   4.447643e-03  -8.493652e-04  -4.440647e-03   9.999576e-01   8.067871e-03   8.852121e-04  -8.064017e-03   9.999671e-01   9.948627e-01   1.010982e+00   9.774854e-01   1.098513e-02  -1.475925e-02  -1.141598e-02  -4.954868e-03   1.116736e-02  -2.208706e-02   1.110148e-02  -1.461789e-02  -1.143122e-02  -5.291520e-03   3.149915e-02  -5.571434e-03   1.015801e-02  -2.368669e-02   1.059992e-02  -1.533400e-02  -1.158202e-02  -6.366702e-03   3.200986e-02  -5.999197e-02   1.655158e-01  -3.145524e-02  -1.123954e-02   1.432376e-01   1.503239e-02   1.458420e-02  -9.098148e-02   3.067598e-03  -5.999197e-02   1.432376e-01   3.067598e-03   7.713814e-02  -8.435519e-03  -3.797455e-02   8.837769e-02  -2.301972e-02   5.300693e-02   3.065095e+03   9.249486e+06   9.249744e+06   9.249774e+06   1.722861e+00   1.722861e+00   2.476954e-01   1.976170e-01   1.493336e-01  -1.659726e+03   1.308858e+03  -2.527271e+03  -1.306947e+03  -1.144959e+03   9.754040e-01   1.147629e-01  -1.881929e-01  -4.366647e-02  -7.362498e-01  -6.752995e-01  -2.160563e-01   6.669076e-01  -7.131297e-01  -4.431276e+06   9.830972e+05   2.346659e+06   8.150135e-01  -5.781864e-01  -3.812550e-02   5.366035e-01   7.779521e-01  -3.268750e-01  -2.186545e-01  -2.459492e-01  -9.442983e-01  -8.615752e-02  -5.296855e-03   1.777676e-01   9.441951e-01  -3.256702e-01  -4.934038e-02   1.161373e-01   1.889795e-01   9.750892e-01   3.082331e-01   9.264047e-01  -2.162559e-01
   4.993908e-03   5.007063e-03   1.375314e-02   1.456318e+03   8.196571e-01   3.824107e-01   3.659683e-01   2.516211e-01   2.705286e-03  -3.137776e-02   2.556496e-02  -8.818730e+02  -9.390170e+02  -6.365763e+02  -6.688455e+01  -1.426616e+02  -7.628360e+01   6.362623e+05   1.048716e+05  -1.228414e+06  -1.631429e+05   9.359447e+05  -3.136326e+05   6.363152e+05   4.496873e+05   1.035695e+06  -7.758427e+05   1.048346e+05  -2.800927e+04   8.372310e+05  -6.001462e+05  -1.227765e+06   6.359115e+05   4.496647e+05   1.035632e+06  -7.758814e+05   1.044048e+05  -2.804583e+04   8.371634e+05  -6.001795e+05  -1.228056e+06   9.580535e-01   1.706390e-02  -5.762342e-02  -8.559745e-03   1.011384e+00  -2.998127e-03   6.525239e-02  -8.240125e-02   1.285355e+00   9.984431e-01   1.281174e-02  -5.428771e-02  -1.092322e-02   9.993296e-01   3.494236e-02   5.469899e-02  -3.429496e-02   9.979138e-01   9.602247e-01   1.013751e+00   1.285697e+00   1.482501e-03   1.280664e-02  -4.781556e-02  -3.890118e-02   1.498955e-02   3.277330e-01   1.157032e-03   1.434591e-02  -5.496519e-02   1.012738e-01   2.378156e-01  -4.270817e-02   8.971612e-03   1.979758e-01   4.554722e-03  -3.987752e-03  -2.587174e-02   5.474641e-02   1.494866e-01  -4.725195e-02   2.048643e-01   3.813243e-01  -1.417044e-01   6.736190e-03  -2.008814e-01   2.502159e-01  -3.751924e-01   4.982918e-01  -4.725195e-02   6.736190e-03   4.982918e-01   3.157997e-02   3.157701e-01  -2.880369e-01   1.732844e-01   6.555418e-02   8.715548e-02   1.458307e+03   2.204788e+06   2.205000e+06   2.204989e+06   1.899380e+00   1.899380e+00   8.377119e-01   7.860785e-01   2.895545e-01  -8.191554e+02   4.242138e+02  -1.053383e+03  -8.392970e+02  -5.647866e+02  -6.365516e-01  -6.895070e-01  -3.455171e-01  -6.587059e-01   7.190783e-01  -2.214339e-01   4.011341e-01   8.664000e-02  -9.119128e-01  -1.607176e+06  -4.495697e+05   1.569466e+06  -2.802554e-01   2.017207e-01   9.384912e-01  -5.819169e-01  -8.132476e-01   1.026654e-03   7.634328e-01  -5.458361e-01   3.453017e-01  -2.883169e-01   1.495044e-02   7.311424e-01  -6.945108e-01   5.392790e-01   4.762698e-01  -6.326611e-01  -7.729817e-01  -4.732017e-02   3.426291e-01  -3.341818e-01   8.780250e-01
   4.993908e-03   1.499885e-02   4.586006e-03   1.415037e+03   8.727419e-01   3.160817e-01   2.888738e-01   3.950444e-01  -3.538130e-02   8.492552e-03   3.601010e-03  -8.431575e+02  -1.086126e+03  -1.171042e+03   2.923448e+02   1.066571e+02  -5.834938e-01  -8.776481e+05   4.779990e+05  -9.643313e+05   1.651934e+05  -3.330945e+05  -1.808718e+06  -8.774774e+05  -6.636806e+05  -4.042882e+05   9.945704e+05   4.775366e+05  -1.456989e+06  -2.615457e+05  -2.160500e+06  -9.643099e+05  -8.774753e+05  -6.636813e+05  -4.042885e+05   9.945697e+05   4.775393e+05  -1.456989e+06  -2.615459e+05  -2.160500e+06  -9.643071e+05   1.037186e+00   6.267697e-04   1.091732e-02   1.198650e-02   9.982650e-01   6.766893e-03  -2.299116e-02   1.168418e-02   9.719379e-01   9.998411e-01  -5.627754e-03   1.691555e-02   5.670573e-03   9.999808e-01  -2.484468e-03  -1.690124e-02   2.579994e-03   9.998538e-01   1.037478e+00   9.982725e-01   9.719637e-01   6.089928e-03  -5.473007e-03   9.212918e-03   3.821379e-02  -1.665032e-03  -2.758585e-02   6.173575e-03  -5.470791e-03   9.059147e-03   2.987636e-03   4.080432e-02   3.510429e-02  -1.899909e-03  -2.919232e-02   6.244381e-03  -6.623888e-03   9.625644e-03   1.337354e-03   4.028059e-02   1.921339e-01   2.079748e-01   1.485460e-01   2.464406e-02  -2.062207e-01  -6.063388e-03   2.726245e-02  -7.636402e-03   1.162174e-02   1.921339e-01  -2.062207e-01   1.162174e-02   1.163094e-01   8.790422e-02  -6.849895e-03   9.166535e-02   6.064177e-02   7.865066e-04   1.859450e+03   3.221900e+06   3.221797e+06   3.221796e+06   1.737218e+00   1.737218e+00   3.825474e-01   3.495445e-01   1.554386e-01  -1.033442e+03   6.332903e+02  -1.333773e+03  -1.140252e+03  -6.263008e+02   5.375493e-01  -7.150930e-01  -4.468587e-01   1.554907e-01  -4.367876e-01   8.860244e-01   8.287722e-01   5.457642e-01   1.236046e-01  -2.609542e+06  -1.079112e+06   2.324673e+06   2.335863e-01  -6.068359e-01  -7.597287e-01  -9.282868e-01   9.333353e-02  -3.599617e-01   2.893458e-01   7.893282e-01  -5.415163e-01  -2.413658e-01  -1.356683e-02   2.524675e-01  -2.803928e-01   9.519460e-01   1.232015e-01   2.843383e-01   2.049611e-01  -9.365590e-01   9.168051e-01   2.275735e-01   3.281443e-01
   4.993908e-03   1.499885e-02   1.375314e-02   1.556132e+03   7.029409e-01   3.477293e-01   3.097124e-01   3.425582e-01   4.608948e-03  -1.146762e-02   7.395204e-02  -1.389335e+03  -1.719838e+03  -2.271219e+03   9.737575e+01   1.440315e+01  -2.806829e+02  -1.432523e+06  -4.463894e+05  -1.043927e+06  -2.343979e+06   2.046691e+06   2.666891e+05  -1.433043e+06  -1.629666e+06   4.760066e+06  -3.058280e+06  -4.468915e+05   2.960489e+06  -6.672700e+05  -2.427539e+06  -1.045376e+06  -1.432144e+06  -1.629735e+06   4.760031e+06  -3.058337e+06  -4.457791e+05   2.960706e+06  -6.672537e+05  -2.427393e+06  -1.043907e+06   1.027966e+00   1.392960e-01  -3.224345e-02   5.562445e-03   1.056172e+00  -7.776726e-04   1.311480e-02  -7.458315e-03   1.000227e+00   9.977030e-01   6.400020e-02  -2.219562e-02  -6.391689e-02   9.979453e-01   4.443550e-03   2.243440e-02  -3.014668e-03   9.997438e-01   1.025543e+00   1.062939e+00   1.000683e+00   7.130150e-02  -9.680180e-03  -5.855014e-03   2.845837e-02   6.747879e-02   7.472344e-04   7.448431e-02  -1.001585e-02  -6.386374e-03   3.222813e-02   9.530966e-02   2.645356e-02   4.287944e-02   1.435306e-04   6.482328e-02  -8.817725e-03  -2.637257e-03   2.315884e-02   7.959477e-02  -1.740928e-01   2.178945e-01  -2.291429e-01  -2.428377e-01  -1.458084e-01  -8.525948e-02   1.193356e-01   6.994847e-02  -3.269190e-01  -1.740928e-01  -1.458084e-01  -3.269190e-01  -1.247161e-02  -5.490361e-02  -7.655503e-03   2.303661e-01  -1.742393e-01  -7.760397e-02   3.198874e+03   7.287896e+06   7.288069e+06   7.287668e+06   1.787000e+00   1.787000e+00   5.863463e-01   4.060807e-01   4.229662e-01  -1.793464e+03   8.795317e+02  -2.351990e+03  -1.668779e+03  -1.359622e+03   6.093844e-03  -3.372648e-01  -9.413901e-01  -3.098227e-01   8.944465e-01  -3.224522e-01   9.507748e-01   2.936290e-01  -9.904167e-02  -5.163810e+06  -5.445745e+05   2.785545e+06  -6.073098e-01  -6.375947e-01  -4.739702e-01  -6.214629e-01   9.597611e-03   7.833848e-01   4.949330e-01  -7.703122e-01   4.020701e-01  -3.452187e-01  -1.618429e-01  -1.397586e-01  -3.087059e-01  -5.576005e-02  -9.495217e-01  -8.173584e-01  -4.949899e-01   2.948053e-01   4.864420e-01  -8.671077e-01  -1.072304e-01
   1.497474e-02   5.007063e-03   4.586006e-03   1.654476e+03   6.017156e-01   3.447110e-01   2.926489e-01   3.626401e-01  -1.937259e-02  -5.718486e-03  -4.262549e-03  -2.761679e+03  -1.499299e+03  -1.301159e+03  -2.171496e+02  -6.997898e+01   1.388312e+01  -9.981720e+05  -1.624429e+05  -9.668933e+05   2.035404e+06  -3.032523e+06   3.238781e+05  -9.982021e+05   1.552352e+06  -3.477693e+06   2.517874e+06  -1.625263e+05   1.262698e+06  -2.587575e+06  -6.152769e+05  -9.670600e+05  -9.979763e+05   1.552373e+06  -3.477686e+06   2.517889e+06  -1.624037e+05   1.262699e+06  -2.587570e+06  -6.152799e+05  -9.669536e+05   1.049555e+00   1.926648e-02   8.592493e-03   4.904523e-02   1.019374e+00   1.643824e-02   3.081327e-02  -1.957236e-02   9.875021e-01   9.998359e-01  -1.412497e-02  -1.134522e-02   1.432678e-02   9.997370e-01   1.790917e-02   1.108927e-02  -1.806877e-02   9.997752e-01   1.050427e+00   1.019188e+00   9.874771e-01   3.365064e-02   1.977727e-02  -1.530396e-03   5.246072e-02   1.993920e-02  -1.224774e-02   3.480680e-02   2.012634e-02  -1.202737e-03   2.005073e-02   5.960800e-02   4.356648e-02   1.791822e-02  -1.282790e-02   3.125921e-02   1.897703e-02  -2.384639e-03   1.621894e-02   5.341909e-02  -8.953164e-03   5.611471e-02  -3.560612e-02  -1.328025e-01  -9.147520e-03  -6.281520e-02  -1.718634e-02  -4.916402e-02  -6.364091e-02  -8.953164e-03  -9.147520e-03  -6.364091e-02  -3.834392e-02  -2.639623e-02  -5.598961e-02   9.445863e-02  -9.209887e-03  -6.825589e-03   3.417035e+03   5.609922e+06   5.609847e+06   5.609791e+06   1.766438e+00   1.766438e+00   1.814536e-01   1.217280e-01   1.345648e-01  -1.854045e+03   1.413338e+03  -2.789607e+03  -1.483142e+03  -1.289388e+03   9.895402e-01   1.410551e-01   3.022619e-02   1.303403e-01  -9.640196e-01   2.316842e-01  -6.181887e-02   2.253212e-01   9.723213e-01  -4.152392e+06  -1.166339e+06   3.191223e+06   7.499050e-01  -3.910199e-01   5.336158e-01  -1.170070e-01   7.155065e-01   6.887378e-01   6.511158e-01   5.789247e-01  -4.908099e-01  -1.160835e-01  -2.228077e-03   3.656998e-02  -3.772213e-01  -5.321272e-01  -7.579872e-01  -7.832388e-01  -2.534483e-01   5.677155e-01   4.942074e-01  -8.078395e-01   3.211766e-01
   1.497474e-02   5.007063e-03   1.375314e-02   1.413103e+03   8.753062e-01   3.126495e-01   3.488763e-01   3.384742e-01   1.241139e-02   4.127796e-02  -4.282445e-02  -1.576337e+03  -1.730912e+03  -1.922156e+03   1.056495e+02   4.857556e+01  -1.372990e+02  -1.574143e+06  -2.274036e+06  -3.182906e+05  -7.536009e+05  -7.846435e+05   5.050411e+06  -1.574432e+06  -7.205333e+05  -1.391088e+06  -7.866303e+05  -2.274144e+06   8.695574e+05  -1.769835e+05   9.230476e+06  -3.180637e+05  -1.574370e+06  -7.205380e+05  -1.391091e+06  -7.866339e+05  -2.274076e+06   8.695646e+05  -1.769845e+05   9.230480e+06  -3.179881e+05   1.001542e+00  -2.994748e-03  -2.818726e-02   2.364434e-02   1.015875e+00   1.824611e-02   4.609693e-02  -3.793106e-02   8.987826e-01   9.991407e-01  -1.267012e-02  -3.946340e-02   1.382742e-02   9.994782e-01   2.919215e-02   3.907294e-02  -2.971274e-02   9.987945e-01   1.002809e+00   1.016510e+00   8.993441e-01   9.572678e-03   7.207339e-03  -8.111569e-03   2.885064e-03   1.672522e-02  -9.553119e-02   9.635917e-03   6.815907e-03  -7.735795e-03  -2.530697e-02   7.253154e-02   1.463242e-03   1.546780e-02  -1.169103e-01   9.980645e-03   1.312967e-02  -1.282463e-02  -3.332643e-02   8.737052e-02  -9.293283e-02  -1.037650e-01   1.897194e-01   9.839953e-02  -1.502438e-02  -1.271832e-01   1.572607e-01  -7.833566e-02   6.859207e-02  -9.293283e-02  -1.502438e-02   6.859207e-02  -2.682754e-03   1.734900e-01  -1.027594e-01  -1.010823e-01   1.622934e-02  -2.442377e-02   3.040757e+03   9.839851e+06   9.839408e+06   9.839385e+06   1.687649e+00   1.687649e+00   3.421303e-01   3.080553e-01   1.488458e-01  -1.743135e+03   3.757445e+02  -1.967013e+03  -1.728512e+03  -1.533881e+03   1.550422e-01  -4.035040e-01  -9.017463e-01  -4.057645e-01   8.062267e-01  -4.305273e-01   9.007314e-01   4.326466e-01  -3.872845e-02  -1.060280e+07  -1.595176e+06   8.031511e+06  -5.168154e-02  -7.436487e-01   6.665700e-01  -9.963157e-01  -7.348699e-03  -8.544635e-02  -6.844050e-02   6.685301e-01   7.405291e-01  -2.187710e-01  -3.468385e-02   2.140897e-01  -7.760477e-01   2.758278e-01   5.671587e-01   4.315580e-01   8.880288e-01   1.586269e-01   4.598996e-01  -3.678639e-01   8.081884e-01
   1.497474e-02   1.499885e-02   4.586006e-03   1.505869e+03   7.597807e-01   2.986483e-01   3.500681e-01   3.512836e-01   2.986513e-03  -5.094092e-02  -1.883743e-02  -1.052688e+03  -6.824132e+02  -1.009627e+03   2.142202e+02   2.584991e+02  -1.884698e+02  -1.387586e+06  -1.132821e+06  -1.020561e+06  -7.877175e+05   1.424627e+06   1.313436e+06  -1.388294e+06   3.906768e+05   1.743171e+06  -1.964879e+06  -1.132942e+06   1.064729e+06   1.106337e+06   1.562710e+06  -1.021114e+06  -1.387615e+06   3.905370e+05   1.743022e+06  -1.965015e+06  -1.132502e+06   1.064849e+06   1.106153e+06   1.562833e+06  -1.020463e+06   9.941547e-01   2.778109e-03  -1.096770e-02  -1.665600e-02   9.787245e-01   2.031478e-02   1.647650e-02   7.331913e-03   9.825686e-01   9.998534e-01   1.000160e-02  -1.389509e-02  -9.909901e-03   9.999288e-01   6.652474e-03   1.396064e-02  -6.513800e-03   9.998813e-01   9.944041e-01   9.786348e-01   9.827396e-01  -6.819003e-03   2.549873e-03   1.380338e-02  -5.553788e-03  -2.101842e-02  -1.701297e-02  -6.709481e-03   2.473670e-03   1.352810e-02  -1.452839e-02   1.995209e-02  -5.956264e-03  -2.211682e-02  -1.814711e-02  -7.510746e-03   3.155291e-03   1.456607e-02  -1.540673e-02   2.158582e-02  -2.495254e-01   4.772665e-01  -4.231416e-02   3.198330e-01  -1.110738e-01   4.457806e-01  -6.237283e-02  -3.315281e-02  -2.839186e-01  -2.495254e-01  -1.110738e-01  -2.839186e-01   3.985497e-01  -5.234349e-02   2.063139e-01   7.871672e-02   1.002934e-02   2.394667e-01   1.700340e+03   4.012685e+06   4.013142e+06   4.012635e+06   1.706701e+00   1.706701e+00   8.311358e-01   7.506693e-01   3.567666e-01  -9.149094e+02   7.819685e+02  -1.426729e+03  -7.447650e+02  -5.732346e+02   6.860388e-01  -3.575667e-01  -6.336377e-01   6.732864e-01  -1.806557e-02   7.391610e-01   2.757464e-01   9.337128e-01  -2.283511e-01  -4.309133e+06  -8.631234e+04   8.544780e+05  -6.058768e-01  -6.200817e-01   4.984095e-01  -6.069456e-01  -4.474427e-02  -7.934828e-01  -5.143252e-01   7.832602e-01   3.492464e-01  -6.666079e-01  -2.327728e-01   2.548629e-01  -6.521712e-01   6.264280e-01  -4.269200e-01   4.802358e-01  -9.434452e-02  -8.720509e-01   5.865547e-01   7.737487e-01   2.393044e-01
   1.497474e-02   1.499885e-02   1.375314e-02   1.367439e+03   9.379294e-01   3.788144e-01   3.314780e-01   2.897077e-01   3.542729e-03  -4.562871e-02  -3.890187e-02  -1.954976e+02  -2.276199e+02  -1.480762e+02   2.286646e+01  -3.235151e+01   6.535922e+01  -2.082364e+06   7.391445e+03  -5.577284e+05  -3.015112e+05  -8.757026e+05   4.563121e+05  -2.082394e+06  -9.810632e+04  -1.843053e+06  -5.049413e+05   7.396140e+03  -3.308197e+05   9.157112e+04   1.243237e+06  -5.576393e+05  -2.082413e+06  -9.810468e+04  -1.843057e+06  -5.049386e+05   7.374099e+03  -3.308136e+05   9.156848e+04   1.243243e+06  -5.576537e+05   1.021441e+00  -1.457609e-02  -4.956279e-02  -3.827175e-03   9.565267e-01  -1.253378e-02   7.047225e-03  -3.176702e-03   1.007276e+00   9.995946e-01  -5.558548e-03  -2.792263e-02   5.423472e-03   9.999732e-01  -4.910918e-03   2.794918e-02   4.757489e-03   9.995980e-01   1.021203e+00   9.565670e-01   1.008317e+00  -9.471272e-03  -2.145812e-02  -7.465846e-03   2.170264e-02  -4.241706e-02   8.609488e-03  -9.285896e-03  -2.173949e-02  -7.233142e-03  -4.034979e-03   4.842723e-02   2.101081e-02  -4.670745e-02   6.236254e-03  -9.366679e-03  -2.029206e-02  -8.848142e-03  -6.486795e-03   4.960699e-02  -7.659832e-02  -1.397622e-02  -2.058142e-02  -2.937926e-02  -6.613094e-02  -2.559449e-01  -2.419712e-01  -2.587636e-01   2.395614e-01  -7.659832e-02  -6.613094e-02   2.395614e-01  -2.167774e-02  -1.312763e-01  -2.573543e-01   7.701517e-03   1.106949e-01   1.409347e-03   3.518252e+02   3.157895e+06   3.157892e+06   3.157910e+06   1.725048e+00   1.725048e+00   5.100283e-01   4.852829e-01   1.569373e-01  -1.903979e+02   1.534834e+02  -2.838931e+02  -1.796555e+02  -1.076451e+02   4.017645e-01  -7.829897e-01   4.748814e-01   9.082561e-01   4.068891e-01  -9.752993e-02   1.168591e-01  -4.704980e-01  -8.746288e-01  -2.312747e+06  -1.357028e+06   1.037075e+06   8.882588e-01   3.516707e-01  -2.955063e-01   4.460894e-01  -5.070006e-01   7.375328e-01  -1.095468e-01   7.869423e-01   6.072243e-01  -2.557856e-01  -5.596645e-02   4.085841e-01  -4.569022e-01  -7.340230e-01  -5.024446e-01  -8.636309e-01   5.013367e-01   5.294542e-02   2.130308e-01   4.581175e-01  -8.629868e-01
