ZONE T="grid" N=27, E=8, DATAPACKING=POINT, ZONETYPE=FEBRICK, STRANDID=2, SOLUTIONTIME=24
   1.003913e-05   1.680819e-05   3.222046e-06
   1.003913e-05   1.680819e-05   9.165675e-03
   1.003913e-05   1.680819e-05   1.832813e-02
   1.003913e-05   1.000149e-02   3.222046e-06
   1.003913e-05   1.000149e-02   9.165675e-03
   1.003913e-05   1.000149e-02   1.832813e-02
   1.003913e-05   1.998617e-02   3.222046e-06
   1.003913e-05   1.998617e-02   9.165675e-03
   1.003913e-05   1.998617e-02   1.832813e-02
   9.982789e-03   1.680819e-05   3.222046e-06
   9.982789e-03   1.680819e-05   9.165675e-03
   9.982789e-03   1.680819e-05   1.832813e-02
   9.982789e-03   1.000149e-02   3.222046e-06
   9.982789e-03   1.000149e-02   9.165675e-03
   9.982789e-03   1.000149e-02   1.832813e-02
   9.982789e-03   1.998617e-02   3.222046e-06
   9.982789e-03   1.998617e-02   9.165675e-03
   9.982789e-03   1.998617e-02   1.832813e-02
   1.995554e-02   1.680819e-05   3.222046e-06
   1.995554e-02   1.680819e-05   9.165675e-03
   1.995554e-02   1.680819e-05   1.832813e-02
   1.995554e-02   1.000149e-02   3.222046e-06
   1.995554e-02   1.000149e-02   9.165675e-03
   1.995554e-02   1.000149e-02   1.832813e-02
   1.995554e-02   1.998617e-02   3.222046e-06
   1.995554e-02   1.998617e-02   9.165675e-03
   1.995554e-02   1.998617e-02   1.832813e-02
      10      13       4       1      11      14       5       2
      11      14       5       2      12      15       6       3
      13      16       7       4      14      17       8       5
      14      17       8       5      15      18       9       6
      19      22      13      10      20      23      14      11
      20      23      14      11      21      24      15      12
      22      25      16      13      23      26      17      14
      23      26      17      14      24      27      18      15
