VARIABLES=
 x y z nomin_den nomin_voidr fabric_xx fabric_yy fabric_zz fabric_xy fabric_xz fabric_yz sigma_xx sigma_yy sigma_zz sigma_xy sigma_xz sigma_yz sigmaDot_xx sigmaDot_yy sigmaDot_zz sigmaDot_xy sigmaDot_xz sigmaDot_yz Oldro_xx Oldro_xy Oldro_xz Oldro_yx Oldro_yy Oldro_yz Oldro_zx Oldro_zy Oldro_zz Trues_xx Trues_xy Trues_xz Trues_yx Trues_yy Trues_yz Trues_zx Trues_zy Trues_zz F_xX F_xY F_xZ F_yX F_yY F_yZ F_zX F_zY F_zZ R_xX R_xY R_xZ R_yX R_yY R_yZ R_zX R_zY R_zZ U_xX U_yY U_zZ U_xY U_xZ U_yZ Green_xx Green_yy Green_zz Green_xy Green_xz Green_yz Green_vol Green_shr Euler_xx Euler_yy Euler_zz Euler_xy Euler_xz Euler_yz Euler_vol Euler_shr l_xx l_xy l_xz l_yx l_yy l_yz l_zx l_zy l_zz d_xx d_yy d_zz d_xy d_xz d_yz w_xy w_xz w_yz norm_sigma norm_sigmaDot norm_Oldro norm_Trues norm_F norm_U norm_l norm_d norm_w p q sigma_1 sigma_2 sigma_3 sigma_1_v1 sigma_1_v2 sigma_1_v3 sigma_2_v1 sigma_2_v2 sigma_2_v3 sigma_3_v1 sigma_3_v2 sigma_3_v3 sigmaDot_1 sigmaDot_2 sigmaDot_3 sigmaDot_1_v1 sigmaDot_1_v2 sigmaDot_1_v3 sigmaDot_2_v1 sigmaDot_2_v2 sigmaDot_2_v3 sigmaDot_3_v1 sigmaDot_3_v2 sigmaDot_3_v3 d_1 d_2 d_3 d_1_v1 d_1_v2 d_1_v3 d_2_v1 d_2_v2 d_2_v3 d_3_v1 d_3_v2 d_3_v3
ZONE T="stress" N=27, E=8, DATAPACKING=BLOCK, VARLOCATION=([4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146]=CELLCENTERED), ZONETYPE=FEBRICK, STRANDID=4, SOLUTIONTIME=16
  -6.506519e-06  -6.506519e-06  -6.506519e-06  -6.506519e-06  -6.506519e-06  -6.506519e-06  -6.506519e-06  -6.506519e-06  -6.506519e-06   9.984322e-03   9.984322e-03   9.984322e-03   9.984322e-03   9.984322e-03   9.984322e-03   9.984322e-03   9.984322e-03   9.984322e-03   1.997515e-02   1.997515e-02   1.997515e-02   1.997515e-02   1.997515e-02   1.997515e-02   1.997515e-02   1.997515e-02   1.997515e-02
   1.177328e-06   1.177328e-06   1.177328e-06   1.000296e-02   1.000296e-02   1.000296e-02   2.000474e-02   2.000474e-02   2.000474e-02   1.177328e-06   1.177328e-06   1.177328e-06   1.000296e-02   1.000296e-02   1.000296e-02   2.000474e-02   2.000474e-02   2.000474e-02   1.177328e-06   1.177328e-06   1.177328e-06   1.000296e-02   1.000296e-02   1.000296e-02   2.000474e-02   2.000474e-02   2.000474e-02
  -7.559046e-06   9.169558e-03   1.834668e-02  -7.559046e-06   9.169558e-03   1.834668e-02  -7.559046e-06   9.169558e-03   1.834668e-02  -7.559046e-06   9.169558e-03   1.834668e-02  -7.559046e-06   9.169558e-03   1.834668e-02  -7.559046e-06   9.169558e-03   1.834668e-02  -7.559046e-06   9.169558e-03   1.834668e-02  -7.559046e-06   9.169558e-03   1.834668e-02  -7.559046e-06   9.169558e-03   1.834668e-02
   1.718857e+03   1.451826e+03   1.410673e+03   1.551332e+03   1.649373e+03   1.408744e+03   1.501225e+03   1.363221e+03
   5.417223e-01   8.252871e-01   8.785362e-01   7.082098e-01   6.066713e-01   8.811084e-01   7.652255e-01   9.439253e-01
   3.449840e-01   1.985306e-01   2.104811e-01   3.213136e-01   3.257170e-01   3.739474e-01   3.386455e-01   2.657684e-01
   3.151769e-01   4.232862e-01   2.382635e-01   3.431722e-01   3.722952e-01   2.766742e-01   3.991216e-01   3.505258e-01
   3.398391e-01   3.781832e-01   5.512554e-01   3.355142e-01   3.019879e-01   3.493784e-01   2.622328e-01   3.837058e-01
   2.988542e-02  -5.921687e-02  -6.646845e-03   1.683983e-02   3.012029e-03  -1.986756e-02   2.201450e-02   8.277638e-02
  -2.963524e-03  -3.330368e-02  -6.697505e-02  -2.295690e-02   4.475164e-02   5.146207e-02  -6.783427e-02  -1.766949e-02
   6.668595e-02   6.661009e-02   5.120148e-02   7.761646e-02  -2.562366e-02  -5.524965e-03  -3.741104e-02  -9.287101e-02
  -6.353713e+02  -9.946384e+01  -7.755255e+01  -5.880073e+02  -4.601474e+02  -8.139763e+01  -8.435833e+01  -7.885385e+01
  -4.224228e+02  -1.538438e+02  -8.816914e+01  -2.580289e+02  -3.956759e+02  -2.019954e+02  -1.619351e+02  -1.522197e+02
  -5.061896e+02  -1.625572e+02  -3.548104e+02  -2.998772e+02  -4.642817e+02  -2.217601e+02  -1.107338e+02  -2.182949e+02
  -6.446914e+01  -2.888094e+00  -4.815047e+01  -4.951126e+01  -6.509031e+01  -2.229218e+00   4.779516e+00   2.279073e+01
  -2.656734e-01   1.660473e+01   2.256792e+01  -9.820248e+00  -1.796493e+02  -1.213821e+01   3.157555e+01  -6.232891e+01
  -3.045244e+01  -1.090072e+01  -3.235916e+01  -7.863975e+01   3.135704e+00   3.770154e+01  -1.567885e+01   8.814971e+01
  -5.249822e+05  -2.484945e+05  -1.160101e+06  -9.058391e+05   8.575251e+05   2.569783e+05   4.657967e+05  -5.466906e+05
  -1.496569e+05  -1.221853e+06  -8.117308e+05   7.520902e+05   1.560108e+06   2.022773e+05  -2.317326e+06  -1.132631e+03
  -1.013357e+06   1.356508e+05  -2.406383e+06   2.627646e+05   1.544387e+06   3.038603e+04   2.056516e+06   2.937454e+05
  -1.105440e+06  -2.596054e+05  -2.121990e+05  -4.949565e+05   9.681853e+05   6.897388e+05   2.308814e+05  -1.110678e+05
  -7.490003e+05   1.902987e+06   8.327691e+05   8.607527e+05   3.855981e+06   2.206977e+05   6.272242e+04   6.076093e+05
  -1.891394e+06  -1.440288e+06  -5.260812e+05  -5.795460e+05  -9.032039e+05  -2.088106e+05  -1.617511e+06   7.738152e+05
  -5.249940e+05  -2.485243e+05  -1.160059e+06  -9.062910e+05   8.574992e+05   2.569535e+05   4.657565e+05  -5.467433e+05
   2.005073e+05   6.503503e+05  -6.672516e+05  -1.024103e+06   1.196322e+06   6.064863e+05   9.130831e+05   9.230751e+04
  -1.721581e+06   1.928853e+06   1.223256e+06   8.656555e+05   1.835907e+06   2.056002e+05   9.481854e+04   3.839808e+05
  -2.411337e+06  -1.169477e+06   2.429402e+05   3.392937e+04   7.399994e+05   7.729889e+05  -4.512027e+05  -3.143494e+05
  -1.496469e+05  -1.221845e+06  -8.117360e+05   7.519656e+05   1.560104e+06   2.022746e+05  -2.317427e+06  -1.243494e+03
  -6.096815e+05  -9.620852e+05   8.118672e+04  -1.246769e+06   1.514844e+06  -2.229711e+05  -1.327719e+06   9.626371e+05
   2.235182e+05   1.877380e+06   4.424242e+05   8.557218e+05   5.875958e+06   2.358939e+05   3.071626e+04   8.310300e+05
  -3.173246e+06  -1.918702e+06  -1.133441e+06   8.762961e+04  -3.321512e+06  -1.946864e+05  -1.907234e+06   5.851067e+05
