     VARIABLES=
              x              y              z      nomin_den    nomin_voidr      fabric_xx      fabric_yy      fabric_zz      fabric_xy      fabric_xz      fabric_yz       sigma_xx       sigma_yy       sigma_zz       sigma_xy       sigma_xz       sigma_yz    sigmaDot_xx    sigmaDot_yy    sigmaDot_zz    sigmaDot_xy    sigmaDot_xz    sigmaDot_yz       Oldro_xx       Oldro_xy       Oldro_xz       Oldro_yx       Oldro_yy       Oldro_yz       Oldro_zx       Oldro_zy       Oldro_zz       Trues_xx       Trues_xy       Trues_xz       Trues_yx       Trues_yy       Trues_yz       Trues_zx       Trues_zy       Trues_zz           F_xX           F_xY           F_xZ           F_yX           F_yY           F_yZ           F_zX           F_zY           F_zZ           R_xX           R_xY           R_xZ           R_yX           R_yY           R_yZ           R_zX           R_zY           R_zZ           U_xX           U_yY           U_zZ           U_xY           U_xZ           U_yZ       Green_xx       Green_yy       Green_zz       Green_xy       Green_xz       Green_yz      Green_vol      Green_shr       Euler_xx       Euler_yy       Euler_zz       Euler_xy       Euler_xz       Euler_yz      Euler_vol      Euler_shr           l_xx           l_xy           l_xz           l_yx           l_yy           l_yz           l_zx           l_zy           l_zz           d_xx           d_yy           d_zz           d_xy           d_xz           d_yz           w_xy           w_xz           w_yz     norm_sigma  norm_sigmaDot     norm_Oldro     norm_Trues         norm_F         norm_U         norm_l         norm_d         norm_w              p              q        sigma_1        sigma_2        sigma_3     sigma_1_v1     sigma_1_v2     sigma_1_v3     sigma_2_v1     sigma_2_v2     sigma_2_v3     sigma_3_v1     sigma_3_v2     sigma_3_v3     sigmaDot_1     sigmaDot_2     sigmaDot_3  sigmaDot_1_v1  sigmaDot_1_v2  sigmaDot_1_v3  sigmaDot_2_v1  sigmaDot_2_v2  sigmaDot_2_v3  sigmaDot_3_v1  sigmaDot_3_v2  sigmaDot_3_v3            d_1            d_2            d_3         d_1_v1         d_1_v2         d_1_v3         d_2_v1         d_2_v2         d_2_v3         d_3_v1         d_3_v2         d_3_v3
ZONE I=2, J=2, K=2, DATAPACKING=POINT, STRANDID=5, SOLUTIONTIME=17
   4.990156e-03   5.003317e-03   4.582248e-03   1.720185e+03   5.405321e-01   3.598955e-01   2.611422e-01   3.789623e-01   5.851791e-02   9.082317e-03   4.796515e-02  -3.583157e+02  -1.525495e+02  -2.118119e+02  -7.357618e+01   5.557803e+00  -1.099059e+01  -1.248845e+06   9.356853e+05   3.291554e+05  -1.011803e+06  -1.529680e+06   4.258582e+05  -1.248862e+06  -1.087964e+06  -2.352019e+06  -9.356163e+05   9.357129e+05   6.178234e+05  -7.073394e+05   2.338711e+05   3.291462e+05  -1.248876e+06  -1.087966e+06  -2.352018e+06  -9.356196e+05   9.357071e+05   6.178227e+05  -7.073396e+05   2.338709e+05   3.291381e+05   9.960127e-01   1.331872e-02  -1.715520e-02   6.814677e-03   1.008854e+00  -2.939438e-03  -1.444565e-02  -1.744947e-02   9.776753e-01   9.999940e-01   3.184596e-03  -1.381946e-03  -3.174443e-03   9.999684e-01   7.287963e-03   1.405111e-03  -7.283533e-03   9.999725e-01   9.959648e-01   1.008992e+00   9.776507e-01   1.009157e-02  -1.577202e-02  -1.011491e-02  -3.851752e-03   9.134151e-03  -2.192402e-02   1.019635e-02  -1.561499e-02  -1.012693e-02  -5.547207e-03   3.041177e-02  -4.487393e-03   8.363418e-03  -2.357191e-02   9.718441e-03  -1.635075e-02  -1.025860e-02  -6.565296e-03   3.109638e-02  -5.247094e-02   1.366800e-01  -5.568577e-02  -3.191159e-02   1.065003e-01  -8.221177e-03   4.843902e-02  -9.133568e-02  -1.567077e-02  -5.247094e-02   1.065003e-01  -1.567077e-02   5.238418e-02  -3.623374e-03  -4.977843e-02   8.429577e-02  -5.206239e-02   4.155725e-02   4.563524e+02   3.327358e+06   3.327359e+06   3.327363e+06   1.722416e+00   1.722416e+00   2.188559e-01   1.575161e-01   1.519426e-01  -2.408924e+02   2.360445e+02  -3.894221e+02  -2.116444e+02  -1.216106e+02   9.398036e-01   3.398095e-01   3.603807e-02   4.290619e-02  -1.271722e-02  -9.989982e-01  -3.390107e-01   9.404083e-01  -2.653162e-02  -1.762596e+06   2.910118e+05   1.487580e+06   9.151066e-01   2.933337e-01   2.766501e-01   1.106975e-01   4.769827e-01  -8.719138e-01  -3.877190e-01   8.285185e-01   4.040187e-01  -7.091019e-02  -2.847170e-02   1.377405e-01  -9.093472e-01   3.369684e-01   2.440079e-01  -3.261035e-01  -2.131057e-01  -9.210008e-01   2.583487e-01   9.170814e-01  -3.036737e-01
   4.990156e-03   5.003317e-03   1.375687e-02   1.452948e+03   8.238779e-01   2.767310e-01   3.744378e-01   3.488313e-01  -7.183405e-02  -1.593048e-02  -6.686712e-03  -1.528388e+02  -1.158973e+02  -1.283047e+02   5.360727e+01   1.030738e+01  -2.169320e-01  -7.239142e+05  -1.228648e+06   6.678319e+05   3.341778e+06  -6.702262e+05   5.724337e+06  -7.239785e+05   1.802848e+06  -6.835785e+05   4.880727e+06  -1.228627e+06   6.200645e+04  -6.566577e+05   1.138651e+07   6.679228e+05  -7.240231e+05   1.802861e+06  -6.835722e+05   4.880745e+06  -1.228661e+06   6.200630e+04  -6.566580e+05   1.138651e+07   6.678853e+05   9.834294e-01   3.181823e-02  -6.426676e-02   9.077963e-03   1.022474e+00  -1.732520e-02   2.444942e-02  -9.169834e-02   1.255232e+00   9.991648e-01   1.056982e-02  -3.947010e-02  -9.265897e-03   9.994100e-01   3.307363e-02   3.979639e-02  -3.268029e-02   9.986732e-01   9.834969e-01   1.025204e+00   1.255531e+00   1.866826e-02  -1.409883e-02  -5.901562e-02  -1.609324e-02   2.743692e-02   2.900193e-01   1.916550e-02  -1.633469e-02  -6.743107e-02   1.004543e-01   2.085057e-01  -1.619356e-02   1.734683e-02   1.812864e-01   1.902791e-02  -1.801205e-02  -3.439914e-02   6.081323e-02   1.318402e-01  -8.857171e-02   2.528321e-01   4.885071e-01  -1.733110e-01   1.040969e-02  -2.289927e-01   1.918209e-01  -3.536978e-01   3.701495e-01  -8.857171e-02   1.040969e-02   3.701495e-01   3.976058e-02   3.401640e-01  -2.913452e-01   2.130715e-01   1.483431e-01   6.235251e-02   2.439983e+02   1.265339e+07   1.265332e+07   1.265333e+07   1.898085e+00   1.898085e+00   8.318046e-01   7.411565e-01   3.776056e-01  -1.323469e+02   1.083650e+02  -1.968368e+02  -1.282998e+02  -7.190420e+01  -8.048713e-01   5.933557e-01  -1.054341e-02   4.331951e-03  -1.189153e-02  -9.999199e-01  -5.934336e-01  -8.048525e-01   7.000763e-03  -1.306289e+07  -3.934787e+04   1.181751e+07   3.183439e-01  -7.221700e-01   6.141071e-01   9.192814e-01   7.699639e-02  -3.859965e-01  -2.314710e-01  -6.874169e-01  -6.883888e-01  -3.640960e-01   1.061120e-02   6.454723e-01   7.088818e-01  -4.784343e-01  -5.182540e-01  -5.975962e-01  -7.976949e-01  -8.100364e-02   3.746536e-01  -3.671286e-01   8.513820e-01
   4.990156e-03   1.500260e-02   4.582248e-03   1.411763e+03   8.770859e-01   3.567203e-01   2.738101e-01   3.694696e-01  -5.649947e-02  -3.717805e-02  -3.033823e-02  -9.601267e+01  -9.681358e+01  -8.752703e+01   3.504265e+01  -1.794643e+00  -2.415770e+01   1.729011e+05   1.595326e+05  -1.484541e+05  -2.624049e+05   5.716114e+04  -2.307704e+05   1.729240e+05  -6.068860e+05   2.164218e+05   8.209410e+04   1.595240e+05  -3.142210e+05  -1.020654e+05  -1.473415e+05  -1.484766e+05   1.729240e+05  -6.068860e+05   2.164218e+05   8.209410e+04   1.595240e+05  -3.142210e+05  -1.020654e+05  -1.473415e+05  -1.484766e+05   1.041905e+00  -4.625670e-03   1.199114e-02   1.024771e-02   9.996402e-01   7.945555e-03  -8.311588e-03   8.812744e-03   9.798945e-01   9.999224e-01  -7.324233e-03   1.007381e-02   7.328858e-03   9.999731e-01  -4.222553e-04  -1.007045e-02   4.960521e-04   9.999492e-01   1.041983e+00   9.996515e-01   9.799622e-01   2.612161e-03   2.180462e-03   8.343594e-03   4.286997e-02  -3.102493e-04  -1.979990e-02   2.675636e-03   2.215284e-03   8.261394e-03   7.586609e-03   3.845284e-02   3.946091e-02  -4.351201e-04  -2.080117e-02   2.809789e-03   1.414059e-03   8.594578e-03   6.074873e-03   3.694005e-02   1.655100e-01   1.303049e-01   6.664170e-02  -6.144584e-03  -3.442615e-02  -4.912942e-02   8.539110e-02   4.862894e-03  -1.312645e-01   1.655100e-01  -3.442615e-02  -1.312645e-01   6.208013e-02   7.601640e-02  -2.213326e-02   6.822472e-02  -9.374700e-03  -2.699616e-02   1.731328e+02   7.938081e+05   7.938174e+05   7.938174e+05   1.745142e+00   1.745142e+00   2.774821e-01   2.570092e-01   1.046068e-01  -9.345109e+01   8.067301e+01  -1.400489e+02  -9.340858e+01  -4.689578e+01  -5.498259e-01   7.289466e-01   4.078337e-01  -6.712232e-01  -9.498529e-02  -7.351444e-01   4.971428e-01   6.779488e-01  -5.415113e-01  -2.189525e+05   8.745559e+04   3.154765e+05  -1.743298e-01  -3.241306e-01  -9.298110e-01  -7.443413e-01   6.615614e-01  -9.106308e-02   6.446434e-01   6.762217e-01  -3.565937e-01  -1.606846e-01  -3.669548e-02   1.971995e-01   2.695745e-01  -2.933363e-01  -9.172150e-01   1.558602e-01  -9.266272e-01   3.421545e-01   9.502827e-01   2.351934e-01   2.040756e-01
   4.990156e-03   1.500260e-02   1.375687e-02   1.552530e+03   7.068910e-01   3.318688e-01   3.812601e-01   2.868711e-01  -4.782275e-02   3.321729e-02   9.272921e-02  -7.119815e+01  -8.058731e+01  -5.755282e+01   1.300609e+01  -3.467541e+01  -2.032648e+01  -6.979006e+05   2.208335e+05   2.392823e+04  -6.296323e+05  -8.304784e+05   5.673656e+05  -6.979690e+05  -2.727160e+05  -8.965294e+05  -9.865222e+05   2.208008e+05   5.339086e+05  -7.644772e+05   6.008061e+05   2.389841e+04  -6.979026e+05  -2.727321e+05  -8.965035e+05  -9.865303e+05   2.208759e+05   5.339405e+05  -7.644383e+05   6.008121e+05   2.395210e+04   1.004806e+00   2.825932e-02  -8.789815e-03  -6.349776e-03   1.005934e+00   6.992367e-03   1.113858e-02  -4.723842e-03   9.896136e-01   9.998014e-01   1.724731e-02  -9.981204e-03  -1.718776e-02   9.998341e-01   6.021479e-03   1.008340e-02  -5.848728e-03   9.999321e-01   1.004828e+00   1.006282e+00   9.896762e-01   1.091633e-02   1.070420e-03   1.051626e-03   4.899519e-03   6.361906e-03  -1.026937e-02   1.097753e-02   1.073218e-03   1.055343e-03   3.306842e-04   1.663639e-02   4.963928e-03   5.689281e-03  -1.047920e-02   1.075210e-02   1.169788e-03   1.032448e-03   5.800258e-05   1.638894e-02  -2.973522e-01   2.306920e-01  -2.894191e-01  -6.162965e-02  -2.012711e-01  -4.617486e-02   2.029532e-01   1.497204e-01  -4.342258e-01  -2.973522e-01  -2.012711e-01  -4.342258e-01   8.453118e-02  -4.323294e-02   5.177275e-02   1.461608e-01  -2.461862e-01  -9.794760e-02   1.377061e+02   1.902152e+06   1.902183e+06   1.902158e+06   1.732623e+00   1.732623e+00   7.238779e-01   5.838411e-01   4.279354e-01  -6.977943e+01   7.715815e+01  -1.067978e+02  -8.220065e+01  -2.033983e+01   7.663549e-01  -9.834788e-02   6.348447e-01  -3.631202e-02   9.800008e-01   1.956524e-01   6.413903e-01   1.729917e-01  -7.474572e-01  -1.422894e+06  -4.843319e+05   1.454087e+06   8.643225e-01   4.147833e-01   2.844317e-01  -3.752234e-02   6.171455e-01  -7.859539e-01   5.015363e-01  -6.686451e-01  -5.489764e-01  -4.687843e-01  -3.139888e-01  -1.500760e-01  -3.647730e-01   2.867069e-01  -8.858554e-01  -7.998660e-01   3.905149e-01   4.557548e-01   4.766078e-01   8.748127e-01   8.687776e-02
   1.497849e-02   5.003317e-03   4.582248e-03   1.650647e+03   6.054309e-01   4.079587e-01   3.094473e-01   2.825940e-01  -1.675285e-02  -3.420020e-03  -3.061007e-02  -3.976941e+02  -3.028768e+02  -3.454902e+02  -5.110862e+00  -2.358703e+01   6.617469e+01  -2.032637e+05  -2.059897e+06   8.613722e+05  -1.271620e+06  -1.757922e+06   9.489587e+05  -2.032574e+05   6.446815e+05  -3.304141e+06  -3.187965e+06  -2.059883e+06   8.039350e+05  -2.117888e+05   1.093893e+06   8.613987e+05  -2.032782e+05   6.446813e+05  -3.304142e+06  -3.187966e+06  -2.059899e+06   8.039390e+05  -2.117901e+05   1.093896e+06   8.613806e+05   1.042627e+00   1.798105e-02   6.299703e-03   4.035779e-02   1.019209e+00   1.842354e-02   3.112283e-02  -1.899450e-02   9.824966e-01   9.998645e-01  -1.056333e-02  -1.262585e-02   1.079847e-02   9.997668e-01   1.870301e-02   1.242534e-02  -1.883681e-02   9.997454e-01   1.043309e+00   1.019139e+00   9.825114e-01   2.874850e-02   1.870565e-02  -1.544110e-04   4.483470e-02   1.973562e-02  -1.716069e-02   2.964470e-02   1.894492e-02   1.143413e-04   1.580321e-02   5.428550e-02   3.806286e-02   1.801763e-02  -1.798669e-02   2.686201e-02   1.830181e-02  -1.065385e-03   1.269793e-02   4.985674e-02   9.458159e-03   5.598150e-02  -3.925770e-02  -1.000214e-01   8.323686e-03  -7.435986e-02  -6.641216e-02  -4.412386e-02   3.450877e-02   9.458159e-03   8.323686e-03   3.450877e-02  -2.201994e-02  -5.283493e-02  -5.924186e-02   7.800145e-02   1.357723e-02  -1.511800e-02   6.160044e+02   5.330109e+06   5.330131e+06   5.330137e+06   1.759210e+00   1.759210e+00   1.670804e-01   1.221540e-01   1.139923e-01  -3.486870e+02   1.336390e+02  -4.115107e+02  -3.719837e+02  -2.625667e+02  -8.432690e-01   2.017091e-01  -4.982077e-01  -5.167087e-01  -5.594846e-01   6.480657e-01   1.480188e-01  -8.039219e-01  -5.760208e-01  -4.557135e+06   5.554434e+05   2.599903e+06  -5.805985e-01  -8.021912e-01   1.392648e-01   4.370778e-01  -1.627755e-01   8.845717e-01  -6.869267e-01   5.744506e-01   4.451272e-01  -7.215928e-02   3.083421e-02   9.361568e-02  -5.452168e-01  -5.885625e-01  -5.969363e-01  -7.453607e-01   6.662330e-01   2.389436e-02  -3.836353e-01  -4.579605e-01   8.019328e-01
   1.497849e-02   5.003317e-03   1.375687e-02   1.409832e+03   8.796562e-01   3.175887e-01   3.518426e-01   3.305687e-01  -2.218438e-02   2.147274e-02  -9.694066e-03  -4.157874e+02  -7.096374e+02  -7.807031e+02   1.265160e+02   9.319188e+01  -1.795723e+02  -6.509003e+06  -3.892732e+05   2.651177e+06   9.942276e+06   1.200384e+06  -7.286193e+05  -6.509115e+06   5.845016e+06   2.684708e+06   1.403976e+07  -3.894716e+05  -4.595739e+06  -2.835119e+05   3.138196e+06   2.650997e+06  -6.508997e+06   5.844988e+06   2.684679e+06   1.403972e+07  -3.892700e+05  -4.595691e+06  -2.835362e+05   3.138250e+06   2.651219e+06   1.003429e+00  -2.553719e-03  -2.444746e-02   2.296011e-02   1.016155e+00   1.723671e-02   4.462092e-02  -3.730602e-02   8.990674e-01   9.992540e-01  -1.213607e-02  -3.666295e-02   1.317908e-02   9.995114e-01   2.834234e-02   3.630107e-02  -2.880438e-02   9.989257e-01   1.004603e+00   1.016764e+00   8.994864e-01   9.485930e-03   8.435049e-03  -8.372096e-03   4.694431e-03   1.698476e-02  -9.539147e-02   9.551966e-03   7.990837e-03  -7.981510e-03  -2.457076e-02   7.319600e-02   3.188299e-03   1.569604e-02  -1.167333e-01   9.921296e-03   1.427102e-02  -1.304047e-02  -3.261633e-02   8.807581e-02  -1.150576e-01  -6.528619e-02   1.785418e-01   2.305930e-01  -7.233287e-02  -1.040406e-01   1.617752e-01   2.093521e-03  -9.665886e-02  -1.150576e-01  -7.233287e-02  -9.665886e-02   8.265343e-02   1.701585e-01  -5.097356e-02  -1.479396e-01   8.383286e-03  -5.306708e-02   1.183851e+03   1.786274e+07   1.786293e+07   1.786287e+07   1.688957e+00   1.688957e+00   3.925887e-01   3.233896e-01   2.225872e-01  -6.353759e+02   5.581449e+02  -9.853322e+02  -5.698960e+02  -3.508996e+02  -2.791148e-01   6.438664e-01   7.124121e-01  -2.657156e-01   6.611407e-01  -7.016325e-01  -9.227622e-01  -3.851350e-01  -1.344880e-02  -1.805195e+07   2.294271e+06   1.151058e+07  -7.691386e-01   6.302176e-01  -1.060739e-01   2.400665e-01   1.310907e-01  -9.618645e-01  -5.922786e-01  -7.652719e-01  -2.521211e-01  -3.138426e-01  -3.820630e-02   6.799962e-02   6.882377e-01  -3.675562e-01  -6.254849e-01  -1.435829e-01  -9.141161e-01   3.791776e-01  -7.111349e-01  -1.711554e-01  -6.819039e-01
   1.497849e-02   1.500260e-02   4.582248e-03   1.502385e+03   7.638627e-01   3.831478e-01   3.905831e-01   2.262691e-01   3.727704e-04  -8.424244e-02   2.748354e-02  -1.603553e+02  -2.230063e+02  -1.144144e+02   5.538661e+01   5.303783e+01  -1.216007e+01  -1.511389e+06  -1.874974e+06   2.526519e+05   7.623753e+05  -9.590468e+04   7.247852e+05  -1.511499e+06   1.089283e+06  -4.441918e+05   4.357347e+05  -1.875155e+06  -6.334006e+05   2.524051e+05   2.083024e+06   2.526183e+05  -1.511375e+06   1.089229e+06  -4.442451e+05   4.357024e+05  -1.874983e+06  -6.333766e+05   2.523766e+05   2.083019e+06   2.527066e+05   9.875946e-01   2.424535e-04  -7.044255e-03  -1.359544e-02   9.856678e-01   1.848546e-02   2.431655e-02   5.230700e-03   9.795691e-01   9.998472e-01   7.190414e-03  -1.593558e-02  -7.083148e-03   9.999519e-01   6.777530e-03   1.598354e-02  -6.663620e-03   9.998501e-01   9.879286e-01   9.855873e-01   9.796598e-01  -6.655609e-03   8.482871e-03   1.190644e-02  -1.194044e-02  -1.421580e-02  -2.002648e-02  -6.516974e-03   8.305777e-03   1.167132e-02  -1.539424e-02   1.879944e-02  -1.287647e-02  -1.475994e-02  -2.120154e-02  -7.246544e-03   9.315483e-03   1.242377e-02  -1.627932e-02   2.041890e-02  -2.532134e-01   2.984600e-01  -4.351457e-02   3.359689e-01  -3.438875e-01   3.713208e-01  -5.401029e-02   2.368844e-02  -1.743331e-01  -2.532134e-01  -3.438875e-01  -1.743331e-01   3.172145e-01  -4.876243e-02   1.975046e-01  -1.875445e-02   5.247862e-03   1.738162e-01   3.196766e+02   3.498672e+06   3.498893e+06   3.498731e+06   1.705179e+00   1.705179e+00   7.469753e-01   7.048329e-01   2.473513e-01  -1.659254e+02   1.356378e+02  -2.448723e+02  -1.646366e+02  -8.826719e+01  -4.726476e-01   8.767912e-01   8.855170e-02  -6.970215e-01  -4.334310e-01   5.712256e-01   5.392266e-01   2.082660e-01   8.160024e-01  -3.185284e+06  -1.539594e+06   1.591168e+06  -1.452997e-01   8.508812e-01  -5.048655e-01  -9.791739e-01  -5.053619e-02   1.966333e-01   1.417976e-01   5.229219e-01   8.405035e-01  -6.848378e-01  -1.529272e-01   6.633108e-02  -5.813759e-01   7.385991e-01  -3.412819e-01   5.471953e-01   4.451089e-02  -8.358206e-01  -6.021456e-01  -6.726739e-01  -4.300355e-01
   1.497849e-02   1.500260e-02   1.375687e-02   1.364274e+03   9.424246e-01   3.465259e-01   3.730472e-01   2.804269e-01   4.317451e-02   8.716698e-04  -6.263166e-02  -1.092053e+02  -1.916692e+02  -1.890105e+02   4.396291e+01  -6.952906e+01   1.298248e+02   6.513170e+04   6.095335e+04   1.150300e+04  -3.666035e+04   2.005909e+05  -3.707377e+05   6.507721e+04  -4.285896e+05   5.704841e+05   3.554046e+05   6.084678e+04  -3.168315e+05  -1.694624e+05  -4.246356e+05   1.158865e+04   6.507370e+04  -4.285882e+05   5.704815e+05   3.554060e+05   6.084062e+04  -3.168271e+05  -1.694643e+05  -4.246316e+05   1.158257e+04   1.021357e+00  -1.193360e-02  -3.737538e-02  -5.419390e-03   9.618258e-01  -4.077137e-03   5.726470e-03  -6.200383e-03   1.001875e+00   9.997675e-01  -3.336433e-03  -2.130436e-02   3.358033e-03   9.999939e-01   9.781926e-04   2.130097e-02  -1.049506e-03   9.997726e-01   1.021223e+00   9.618663e-01   1.002439e+00  -8.833054e-03  -1.603948e-02  -5.003885e-03   2.161570e-02  -3.735511e-02   2.583283e-03  -8.718237e-03  -1.620715e-02  -4.843740e-03  -4.385375e-03   4.111693e-02   2.079726e-02  -4.067439e-02   1.372169e-03  -8.898310e-03  -1.513756e-02  -5.708397e-03  -6.168320e-03   4.208319e-02  -9.990303e-03  -1.540260e-02  -3.858773e-01  -1.524606e-02  -1.182925e-01   2.409392e-01  -2.783108e-01  -2.453396e-01   1.604163e-01  -9.990303e-03  -1.182925e-01   1.604163e-01  -1.532433e-02  -3.320941e-01  -2.200196e-03  -7.826811e-05  -5.378325e-02   2.431394e-01   3.631329e+02   9.762360e+05   9.761866e+05   9.761815e+05   1.724438e+00   1.724438e+00   6.204011e-01   5.107628e-01   3.521631e-01  -1.632950e+02   2.639419e+02  -3.384513e+02  -9.027613e+01  -6.115756e+01  -3.082155e-01   6.669902e-01  -6.783268e-01  -8.633805e-01  -4.955374e-01  -9.495625e-02   3.994712e-01  -5.563872e-01  -7.285987e-01  -4.319477e+05  -1.213551e+05   6.908909e+05   3.312136e-01  -7.414852e-01  -5.835214e-01  -7.866097e-01   1.245519e-01  -6.047579e-01   5.210977e-01   6.593076e-01  -5.420062e-01  -2.688404e-01  -1.171983e-01   4.181722e-01   7.875668e-01   8.907808e-02   6.097570e-01  -6.165373e-02   9.959223e-01  -6.585970e-02   6.131373e-01  -1.427512e-02  -7.898474e-01
