     VARIABLES=
              x              y              z      nomin_den    nomin_voidr      fabric_xx      fabric_yy      fabric_zz      fabric_xy      fabric_xz      fabric_yz       sigma_xx       sigma_yy       sigma_zz       sigma_xy       sigma_xz       sigma_yz    sigmaDot_xx    sigmaDot_yy    sigmaDot_zz    sigmaDot_xy    sigmaDot_xz    sigmaDot_yz       Oldro_xx       Oldro_xy       Oldro_xz       Oldro_yx       Oldro_yy       Oldro_yz       Oldro_zx       Oldro_zy       Oldro_zz       Trues_xx       Trues_xy       Trues_xz       Trues_yx       Trues_yy       Trues_yz       Trues_zx       Trues_zy       Trues_zz           F_xX           F_xY           F_xZ           F_yX           F_yY           F_yZ           F_zX           F_zY           F_zZ           R_xX           R_xY           R_xZ           R_yX           R_yY           R_yZ           R_zX           R_zY           R_zZ           U_xX           U_yY           U_zZ           U_xY           U_xZ           U_yZ       Green_xx       Green_yy       Green_zz       Green_xy       Green_xz       Green_yz      Green_vol      Green_shr       Euler_xx       Euler_yy       Euler_zz       Euler_xy       Euler_xz       Euler_yz      Euler_vol      Euler_shr           l_xx           l_xy           l_xz           l_yx           l_yy           l_yz           l_zx           l_zy           l_zz           d_xx           d_yy           d_zz           d_xy           d_xz           d_yz           w_xy           w_xz           w_yz     norm_sigma  norm_sigmaDot     norm_Oldro     norm_Trues         norm_F         norm_U         norm_l         norm_d         norm_w              p              q        sigma_1        sigma_2        sigma_3     sigma_1_v1     sigma_1_v2     sigma_1_v3     sigma_2_v1     sigma_2_v2     sigma_2_v3     sigma_3_v1     sigma_3_v2     sigma_3_v3     sigmaDot_1     sigmaDot_2     sigmaDot_3  sigmaDot_1_v1  sigmaDot_1_v2  sigmaDot_1_v3  sigmaDot_2_v1  sigmaDot_2_v2  sigmaDot_2_v3  sigmaDot_3_v1  sigmaDot_3_v2  sigmaDot_3_v3            d_1            d_2            d_3         d_1_v1         d_1_v2         d_1_v3         d_2_v1         d_2_v2         d_2_v3         d_3_v1         d_3_v2         d_3_v3
ZONE I=2, J=2, K=2, DATAPACKING=POINT, STRANDID=5, SOLUTIONTIME=64
   5.000000e-03   5.000000e-03   5.253276e-03   1.575477e+03   6.820305e-01   3.407065e-01   3.072092e-01   3.520843e-01   6.665828e-03  -4.665316e-04   5.710939e-04  -3.169108e+02  -2.446346e+02  -3.732082e+02  -2.424503e+01   2.406539e+01  -2.611598e+01  -1.167772e+01  -8.061702e-01   1.169043e+01  -4.969252e+00   1.450576e+01  -1.293910e+00  -1.880124e+01  -1.132597e+01   1.703906e+01  -6.626768e+00  -2.004463e+00  -2.986372e+00   1.287603e+01   1.182024e+00   1.168003e+01  -1.482480e+01  -1.102175e+01   1.673710e+01  -6.322550e+00   1.065093e+00  -2.658684e+00   1.257407e+01   1.509717e+00   1.636287e+01   5.030264e+02  -8.537198e+02  -2.697624e-03  -3.336011e+02  -1.004249e+03   2.819468e-03  -8.480589e+01   1.682578e+02   1.988144e-02   7.723051e-01  -6.103722e-01   1.760416e-01  -6.221214e-01  -7.827722e-01   1.525333e-02  -1.284902e-01   1.212995e-01   9.842645e-01   6.069270e+02   1.327595e+03   1.913671e-02  -5.618661e+01  -6.392011e-03   1.851162e-03   1.857582e+05   8.828319e+05  -4.997948e-01  -5.434711e+04  -1.991808e+00   1.408387e+00   3.561965e+05   5.410961e+05  -4.181670e+01   1.825747e-01  -1.322199e+03  -3.665017e+00  -2.365846e+02  -2.049041e+01  -4.546111e+02   9.102221e+02  -1.108520e-02  -1.537123e-03   4.769644e-04  -1.050321e-02  -1.456481e-03   4.522088e-04   1.468495e-04   1.975984e-05  -5.839430e-06  -1.108520e-02  -1.456481e-03  -5.839430e-06  -6.020167e-03   3.119070e-04   2.359843e-04   4.483044e-03   1.650574e-04   2.162245e-04   5.506913e+02   2.785047e+01   3.365348e+01   3.313143e+01   1.461910e+03   1.461910e+03   1.543169e-02   1.406391e-02   6.351643e-03  -3.115845e+02   1.341987e+02  -3.841472e+02  -3.206254e+02  -2.299811e+02  -2.935841e-01   1.263558e-01   9.475456e-01  -9.013475e-01  -3.667494e-01  -2.303640e-01   3.184039e-01  -9.216990e-01   2.215622e-01  -1.749171e+01  -3.688766e-01   1.706713e+01   9.065309e-01   1.608129e-01  -3.903089e-01   1.405535e-01  -9.868246e-01  -8.013685e-02  -3.980534e-01   1.778727e-02  -9.171898e-01  -1.398981e-02   4.888942e-07   1.441809e-03   9.008661e-01   4.332313e-01  -2.740438e-02  -4.800486e-02   3.668162e-02  -9.981733e-01  -4.314347e-01   9.005360e-01   5.384243e-02
   5.000000e-03   5.000000e-03   1.575983e-02   1.087368e+03   1.437076e+00   3.564787e-01   3.196542e-01   3.238671e-01  -1.130125e-02   2.350287e-02   3.392483e-04  -6.731004e+01  -7.668833e+01  -1.060293e+02   8.040836e+00   7.652300e-01   1.503938e+00   1.482286e+01   4.259139e+01   5.711592e+00   2.792658e+01   1.113750e+01  -3.133106e+00   1.482289e+01  -3.094965e+01   3.088409e+00   8.680297e+01   4.259139e+01  -4.172294e+00   1.918625e+01  -2.093940e+00   5.711887e+00   1.482277e+01  -3.094964e+01   3.088411e+00   8.680299e+01   4.259125e+01  -4.172291e+00   1.918626e+01  -2.093937e+00   5.711694e+00   4.045325e+02  -1.217120e+03   1.976895e-02  -1.073970e+03   1.174091e+03  -1.298042e-03  -1.136228e+02  -8.644495e+02   2.675489e-02   6.245681e-03  -6.724523e-01  -7.401141e-01  -8.660895e-01   3.663227e-01  -3.401420e-01  -4.998499e-01  -6.431295e-01   5.801160e-01   9.894754e+02   1.804504e+03   1.331182e-03  -5.923744e+02  -1.212574e-02  -3.097603e-02   6.649840e+05   1.803571e+06  -4.994458e-01  -8.275411e+05   3.175638e+00  -2.435673e+01   8.228515e+05   1.422080e+06  -1.548556e+05  -3.270858e+04  -9.512429e+04  -7.117023e+04   1.213699e+05   5.578033e+04  -9.422950e+04   1.884600e+05   3.243993e-07   6.412544e-07  -1.676460e-06   4.532645e-07   1.046732e-07   1.561652e-07   2.165758e-07  -2.955736e-07   1.386860e-06   3.243993e-07   1.046732e-07   1.386860e-06   5.472594e-07  -7.299419e-07  -6.970422e-08   9.399492e-08  -9.465176e-07   2.258694e-07   1.476108e+02   1.046826e+02   1.046826e+02   1.046825e+02   2.221961e+03   2.221961e+03   2.371793e-06   1.927149e-06   1.382568e-06  -8.334254e+01   3.776862e+01  -1.061096e+02  -8.127230e+01  -6.264577e+01   9.665510e-03   4.841250e-02  -9.987807e-01  -5.001921e-01   8.651196e-01   3.709322e-02   8.658605e-01   4.992237e-01   3.257737e-02  -6.294402e+01   8.390148e+00   1.176797e+02   7.496689e-01  -6.211354e-01  -2.284456e-01   1.109647e-01  -2.223254e-01   9.686373e-01   6.524442e-01   7.515066e-01   9.774627e-02  -4.523204e-07   4.497193e-07   1.818533e-06  -7.055007e-01   6.612670e-01  -2.549405e-01  -5.155780e-01  -7.257009e-01  -4.555629e-01   4.862593e-01   1.899583e-01  -8.529172e-01
   5.000000e-03   1.500000e-02   5.253276e-03   1.524977e+03   7.377309e-01   3.310645e-01   3.223472e-01   3.465883e-01  -4.690490e-04   1.389704e-03   1.549005e-02  -2.983128e+02  -2.536490e+02  -2.910157e+02  -7.125521e+00   2.963848e+01  -3.484202e+01  -1.823975e+00  -2.047040e+00  -8.918977e-01   4.694279e+00  -2.072236e+00  -1.041946e+00  -8.046273e-01   3.848635e+00  -2.763358e+00   2.248966e+00  -2.107479e+00  -8.226847e-01  -1.460629e+00  -1.326065e+00  -8.947673e-01  -1.354328e+00   3.835505e+00  -2.708743e+00   2.235836e+00  -2.574878e+00  -8.868878e-01  -1.406014e+00  -1.390269e+00  -1.431022e+00  -4.836409e+02   4.884643e+01  -1.250176e+00  -3.695800e+02   1.874690e+02  -1.066133e+00  -5.524853e+02  -5.912882e+02  -5.651115e-01  -6.535639e-01   2.624932e-01  -7.098954e-01  -5.572691e-01   4.677899e-01   6.860203e-01  -5.121576e-01  -8.439609e-01   1.594512e-01   8.050052e+02   5.995421e+02   6.599780e-02   1.664378e+02   1.700619e+00  -3.499570e-01   3.378684e+05   1.935757e+05   1.009466e+00   1.168846e+05   6.554368e+02   3.660512e+01   1.771484e+05   2.377770e+05  -6.569607e+01  -6.199104e+01  -2.864323e+00   6.431688e+01   1.492330e+01  -1.449965e+01  -4.351714e+01   8.803428e+01   1.718293e-03  -5.184142e-05   8.588442e-05  -5.595688e-03   1.341983e-04  -6.999163e-04  -4.138740e-05   5.403774e-06  -9.792373e-06   1.718293e-03   1.341983e-04  -9.792373e-06  -2.823765e-03   2.224851e-05  -3.472563e-04   2.771923e-03   6.363591e-05  -3.526600e-04   4.922447e+02   8.087001e+00   6.161508e+00   6.500436e+00   1.030967e+03   1.030967e+03   5.897800e-03   4.377224e-03   3.952715e-03  -2.809925e+02   9.028704e+01  -3.296583e+02  -2.873351e+02  -2.259842e+02  -6.266799e-01   2.754141e-01   7.289852e-01  -7.178310e-01  -5.681082e-01  -4.024570e-01  -3.033001e-01   7.754999e-01  -5.537228e-01  -5.832423e+00  -1.857085e+00   2.926595e+00  -6.993115e-01   7.146802e-01  -1.398539e-02  -3.124776e-01  -3.232376e-01  -8.932386e-01   6.429005e-01   6.202819e-01  -4.493654e-01  -2.040777e-03   1.111209e-05   3.872364e-03   5.950921e-01   7.932195e-01   1.291052e-01   1.246791e-01   6.757866e-02  -9.898930e-01   7.939272e-01  -6.051743e-01   5.868241e-02
   5.000000e-03   1.500000e-02   1.575983e-02   1.197247e+03   1.213411e+00   3.400271e-01   3.267215e-01   3.332514e-01   1.746439e-02   2.039081e-02   1.337292e-03  -1.012056e+02  -8.802449e+01  -1.335892e+02  -1.032290e+01  -9.170085e+00  -1.346841e+00  -7.504981e+00   9.095324e+00   2.499537e+01  -1.579228e+01   1.377310e+01  -8.308595e+00  -7.504980e+00  -8.254410e+00   1.433240e+01  -2.333013e+01   9.095345e+00  -7.613883e+00   1.321375e+01  -9.003198e+00   2.499538e+01  -7.504995e+00  -8.254411e+00   1.433240e+01  -2.333013e+01   9.095332e+00  -7.613883e+00   1.321375e+01  -9.003198e+00   2.499536e+01  -6.096832e+02  -5.905721e+01  -2.410175e-02  -7.429659e+02   1.052739e+03   2.450490e-03   3.660433e+02  -5.339376e+02   1.598013e-02  -8.958888e-01  -4.440316e-01  -1.480771e-02  -4.021925e-01   7.964120e-01   4.516294e-01   1.887447e-01  -4.105653e-01   8.920827e-01   9.141123e+02   1.083854e+03   1.571920e-02  -4.712730e+02   2.362309e-02   6.092655e-03   5.288493e+05   6.984181e+05  -4.995789e-01  -4.707937e+05   9.361611e+00  -2.264640e+00   4.090889e+05   6.873628e+05   5.880936e-02  -4.122858e+02  -1.610060e+03   1.349506e+01   2.665636e+01  -8.153628e+02  -6.740958e+02   1.349192e+03   2.424330e-08  -2.131784e-07   3.515238e-08   2.521529e-07   9.067447e-08   8.459253e-08  -3.747209e-07   5.050661e-07   3.145758e-08   2.424330e-08   9.067447e-08   3.145758e-08   1.948724e-08  -1.697843e-07   2.948293e-07  -2.326657e-07   2.049366e-07  -2.102368e-07   1.903205e+02   4.353507e+01   4.353503e+01   4.353502e+01   1.566696e+03   1.566696e+03   7.229968e-07   4.919966e-07   5.297770e-07  -1.076064e+02   4.718903e+01  -1.363444e+02  -1.043218e+02  -8.215306e+01   2.750869e-01   8.545458e-02   9.576141e-01  -8.212498e-01  -4.969914e-01   2.802645e-01   4.998759e-01  -8.635375e-01  -6.653627e-02  -2.466279e+01   1.075354e+01   4.049497e+01  -8.314524e-01  -5.418069e-01   1.230131e-01  -3.152375e-01   6.423646e-01   6.985650e-01  -4.575066e-01   5.420451e-01  -7.048934e-01  -2.981119e-07   5.731092e-08   3.871763e-07  -4.113205e-01   5.637598e-01  -7.162334e-01  -8.653141e-01  -4.884489e-01   1.124684e-01   2.864383e-01  -6.660275e-01  -6.887384e-01
   1.500000e-02   5.000000e-03   5.253276e-03   1.713035e+03   5.469623e-01   3.322188e-01   3.198835e-01   3.478976e-01   4.587259e-03  -1.146056e-02   2.025238e-02  -2.894328e+02  -2.593096e+02  -3.702188e+02   1.831793e+01  -4.007198e+00  -4.835371e+01   3.872359e+01   1.752705e+01  -8.355750e+01   5.221411e+01  -8.008687e+01  -6.096618e+01   3.873897e+01   5.759095e+01  -1.091938e+01   4.654721e+01   1.748211e+01   1.390144e+02  -1.495862e+02  -2.609836e+02  -8.355801e+01   3.876193e+01   5.758949e+01  -1.091907e+01   4.654576e+01   1.750267e+01   1.390182e+02  -1.495859e+02  -2.609797e+02  -8.352865e+01  -7.214037e+00  -1.216901e+02  -2.038568e-02  -1.149864e+03   4.504111e+02   1.727970e-03   1.262940e+03  -8.441903e+02   1.515201e-02  -2.039286e-01  -4.245155e-01  -8.821563e-01  -8.860302e-01  -3.032082e-01   3.507354e-01   4.163696e-01  -8.531421e-01   3.143007e-01   1.546135e+03   6.353053e+02   2.335171e-02  -7.257569e+02   8.935027e-03  -4.796719e-03   1.458628e+06   4.651675e+05  -4.996759e-01  -7.915978e+05   8.648111e+00  -4.766076e+00   6.412651e+05   1.255274e+06  -7.130522e+02  -1.122984e+02  -9.007641e+01   2.837033e+02   2.542263e+02  -1.010786e+02  -3.051423e+02   6.112846e+02   6.444439e-07  -4.934813e-04  -3.826295e-04   1.063980e-06  -7.536585e-05  -6.012564e-05   5.923934e-07   2.977514e-05  -4.584692e-06   6.444439e-07  -7.536585e-05  -4.584692e-06  -2.462087e-04  -1.910186e-04  -1.517525e-05  -2.472726e-04  -1.916110e-04  -4.495039e-05   5.417141e+02   3.523878e+02   3.524263e+02   3.524210e+02   1.961528e+03   1.961528e+03   6.325612e-04   4.476333e-04   4.469431e-04  -3.063204e+02   1.339158e+02  -3.884071e+02  -2.956768e+02  -2.348773e+02   2.772059e-02  -3.540055e-01  -9.348324e-01  -9.462353e-01   2.922252e-01  -1.387196e-01   3.222891e-01   8.884169e-01  -3.268718e-01  -3.210909e+02  -7.629014e+00   3.014130e+02  -2.513752e-01  -5.688453e-01  -7.830872e-01  -8.501348e-01   5.165290e-01  -1.023159e-01   4.626891e-01   6.400100e-01  -6.134378e-01  -3.462354e-04  -1.632033e-05   2.832496e-04  -6.667092e-01  -6.284573e-01  -4.006748e-01   9.665039e-02  -6.059508e-01   7.896090e-01  -7.390247e-01   4.877142e-01   4.647336e-01
   1.500000e-02   5.000000e-03   1.575983e-02   1.115058e+03   1.376559e+00   3.330019e-01   3.613500e-01   3.056481e-01   1.096332e-02   3.956546e-03   2.199396e-03  -1.119002e+02  -1.198259e+02  -1.336936e+02  -1.436691e+00   9.066544e-01   1.515067e+01  -1.899864e+01   9.229914e+00  -3.405360e+01  -4.015658e+01  -3.288314e+01  -1.563813e+00  -1.899857e+01  -3.286418e+01  -2.308298e+01  -4.744955e+01   9.230001e+00   7.767953e+00  -4.268446e+01  -1.089515e+01  -3.405333e+01  -1.899878e+01  -3.286418e+01  -2.308298e+01  -4.744956e+01   9.229775e+00   7.767982e+00  -4.268445e+01  -1.089512e+01  -3.405359e+01  -1.124083e+03   1.271325e+03   1.067151e+01   5.422837e+02  -2.595664e+02  -1.056540e+01   1.155394e+03   5.020246e+02   3.861076e+00  -5.138166e-01   8.180652e-01  -2.583831e-01   3.000325e-01  -1.108089e-01  -9.474713e-01   8.037244e-01   5.643499e-01   1.885106e-01   1.668894e+03   1.352107e+03   7.980928e+00  -3.276168e+02  -5.549920e+00   1.207973e+01   1.446285e+06   9.678349e+05   1.197083e+02  -4.948989e+05  -6.632022e+03   9.123867e+03   8.047466e+05   1.024922e+06   4.994273e-01   4.927722e-01   4.997233e-01  -2.034181e-03   3.976824e-04   1.413318e-03   4.973076e-01   5.384272e-03   3.030039e-07  -3.500923e-06  -5.823169e-06   3.681211e-07   4.354647e-07   6.280812e-07   1.283471e-06   1.286023e-06   1.146289e-06   3.030039e-07   4.354647e-07   1.146289e-06  -1.566401e-06  -2.269849e-06   9.570522e-07  -1.934522e-06  -3.553320e-06  -3.289710e-07   2.126470e+02   8.643502e+01   8.643561e+01   8.643573e+01   2.197381e+03   2.197381e+03   7.182780e-06   4.317287e-06   5.740501e-06  -1.218066e+02   3.259317e+01  -1.434966e+02  -1.120848e+02  -1.098383e+02  -4.868941e-02  -5.405400e-01   8.399082e-01  -9.393134e-01  -2.611199e-01  -2.225009e-01  -3.395874e-01   7.997705e-01   4.950227e-01  -8.702393e+01  -5.634669e+00   4.883628e+01  -6.710890e-01  -4.013767e-01  -6.233267e-01  -3.493740e-01  -5.703418e-01   7.434030e-01  -6.538939e-01   7.166638e-01   2.425195e-01  -1.801809e-06  -2.300075e-07   3.916574e-06  -7.949307e-01  -3.422745e-01  -5.009325e-01  -3.080601e-03  -8.233795e-01   5.674828e-01   6.066924e-01  -4.526527e-01  -6.534752e-01
   1.500000e-02   1.500000e-02   5.253276e-03   1.596827e+03   6.595413e-01   3.125295e-01   3.303763e-01   3.570943e-01  -1.304697e-03   1.030522e-02   2.024564e-02  -3.134915e+02  -3.482730e+02  -3.546176e+02  -4.046216e+01   1.803767e+01   2.113626e+01   3.754545e+00   6.406597e+00   1.478974e+00  -5.775341e+00   5.291607e+00   2.736966e+00   2.531598e+01  -5.774232e+01  -1.583753e+01  -5.675704e+01  -3.645376e+01   3.006130e+01  -1.402357e+01   2.936859e+01   1.273245e+01   2.263176e+01  -5.808878e+01  -1.568311e+01  -5.710348e+01  -3.943578e+01   3.024223e+01  -1.386910e+01   2.954960e+01   9.696097e+00   5.770355e+02  -2.550167e+02   4.640998e-03  -1.364329e+03   1.171456e+03  -3.394997e-03  -8.743846e+02   8.176739e+02   9.634644e-03   8.107520e-01   5.439302e-01  -2.163820e-01  -5.524706e-01   5.887598e-01  -5.900323e-01  -1.935393e-01   5.979146e-01   7.778436e-01   1.390812e+03   1.039894e+03   8.493176e-03  -1.012203e+03   3.773652e-03   6.286235e-03   1.479456e+06   1.052967e+06  -4.999371e-01  -1.230184e+06  -5.572349e-01   1.358687e+00   8.441407e+05   1.670631e+06  -3.241755e+02  -2.412850e+03  -4.193541e+03  -8.851867e+02   1.166920e+03   3.181460e+03  -2.310189e+03   4.621377e+03   3.323623e-02   3.467561e-03  -1.225962e-02  -1.634584e-01  -3.739417e-02   8.482683e-02  -4.601432e-02  -1.352732e-02   1.272026e-02   3.323623e-02  -3.739417e-02   1.272026e-02  -7.999540e-02  -2.913697e-02   3.564976e-02   8.346296e-02   1.687735e-02   4.917708e-02   5.917290e+02   1.404970e+01   1.044084e+02   1.049885e+02   2.250522e+03   2.250522e+03   1.975895e-01   1.403675e-01   1.390633e-01  -3.387940e+02   9.326895e+01  -3.941937e+02  -3.355453e+02  -2.866431e+02  -4.661176e-01  -6.743513e-01   5.726995e-01   2.668146e-01   5.100359e-01   8.177245e-01  -8.435309e-01   5.339603e-01  -5.780997e-02  -5.965083e+00   6.472843e+00   1.113236e+01  -6.373451e-01  -3.994370e-01   6.589699e-01   3.047293e-01   6.548060e-01   6.916424e-01  -7.077650e-01   6.416223e-01  -2.956172e-01  -9.160829e-02  -6.012312e-03   1.061829e-01  -5.089362e-01  -8.480473e-01   1.476472e-01   4.399453e-01  -1.088270e-01   8.914061e-01   7.398865e-01  -5.186255e-01  -4.284805e-01
   1.500000e-02   1.500000e-02   1.575983e-02   1.193231e+03   1.220861e+00   3.295687e-01   3.120910e-01   3.583403e-01  -1.015339e-02  -9.363665e-03  -6.333302e-03  -7.721826e+01  -7.541687e+01  -1.002012e+02   4.770338e-01   1.204757e+01   4.086412e+00   1.990983e+00  -2.954597e+00   9.109660e+00  -1.264670e+00   5.401381e-01  -1.204986e+00   1.990979e+00  -1.725435e+00  -7.833287e-01  -8.038424e-01  -2.954589e+00  -2.071108e+00   1.863632e+00  -3.389568e-01   9.109666e+00   1.990975e+00  -1.725435e+00  -7.833279e-01  -8.038424e-01  -2.954593e+00  -2.071108e+00   1.863633e+00  -3.389566e-01   9.109660e+00  -6.868624e+02   6.663999e+02  -2.046772e-02  -8.595599e+02   5.223412e+02  -1.319020e-02   4.212961e+02  -3.533681e+02   1.196912e-02  -9.087298e-02   9.288243e-01   3.592039e-01  -9.737723e-01  -1.584258e-01   1.633060e-01   2.085898e-01  -3.349427e-01   9.188600e-01   9.873109e+02   6.545742e+02   1.491818e-03  -6.429081e+02   1.720085e-02  -2.093021e-02   6.940563e+05   4.208986e+05  -4.996319e-01  -5.277906e+05   1.521941e+01  -1.237949e+01   3.716515e+05   7.310363e+05  -2.902410e+04  -5.996228e+03  -1.898803e+05  -1.319290e+04  -7.423755e+04  -3.374409e+04  -7.496687e+04   1.499347e+05  -3.749163e-08   1.907495e-07  -1.005302e-07   1.476933e-07   3.000938e-08  -4.343766e-07   3.215837e-07  -6.866712e-09   6.824307e-08  -3.749163e-08   3.000938e-08   6.824307e-08   1.692214e-07   1.105268e-07  -2.206216e-07   2.152808e-08  -2.110570e-07  -2.137549e-07   1.483738e+02   1.038238e+01   1.038239e+01   1.038238e+01   1.493289e+03   1.493289e+03   6.061473e-07   4.312948e-07   4.259100e-07  -8.427876e+01   3.254336e+01  -1.057802e+02  -7.603625e+01  -7.101988e+01  -3.843050e-01  -1.172059e-01   9.157360e-01  -4.606837e-01   8.839337e-01  -8.019865e-02  -8.000502e-01  -4.526854e-01  -3.936949e-01  -3.082142e+00   1.638408e+00   9.589780e+00   1.551619e-01   9.878820e-01   3.743568e-03  -9.577528e-01   1.494987e-01   2.456821e-01   2.421452e-01  -4.170592e-02   9.693432e-01  -3.160436e-07   1.013940e-07   2.754104e-07   5.843625e-01  -6.197424e-01  -5.238701e-01   7.984257e-01   3.237113e-01   5.076686e-01   1.450411e-01   7.149338e-01  -6.839830e-01
