     VARIABLES=
              x              y              z      nomin_den    nomin_voidr      fabric_xx      fabric_yy      fabric_zz      fabric_xy      fabric_xz      fabric_yz       sigma_xx       sigma_yy       sigma_zz       sigma_xy       sigma_xz       sigma_yz    sigmaDot_xx    sigmaDot_yy    sigmaDot_zz    sigmaDot_xy    sigmaDot_xz    sigmaDot_yz       Oldro_xx       Oldro_xy       Oldro_xz       Oldro_yx       Oldro_yy       Oldro_yz       Oldro_zx       Oldro_zy       Oldro_zz       Trues_xx       Trues_xy       Trues_xz       Trues_yx       Trues_yy       Trues_yz       Trues_zx       Trues_zy       Trues_zz           F_xX           F_xY           F_xZ           F_yX           F_yY           F_yZ           F_zX           F_zY           F_zZ           R_xX           R_xY           R_xZ           R_yX           R_yY           R_yZ           R_zX           R_zY           R_zZ           U_xX           U_yY           U_zZ           U_xY           U_xZ           U_yZ       Green_xx       Green_yy       Green_zz       Green_xy       Green_xz       Green_yz      Green_vol      Green_shr       Euler_xx       Euler_yy       Euler_zz       Euler_xy       Euler_xz       Euler_yz      Euler_vol      Euler_shr           l_xx           l_xy           l_xz           l_yx           l_yy           l_yz           l_zx           l_zy           l_zz           d_xx           d_yy           d_zz           d_xy           d_xz           d_yz           w_xy           w_xz           w_yz     norm_sigma  norm_sigmaDot     norm_Oldro     norm_Trues         norm_F         norm_U         norm_l         norm_d         norm_w              p              q        sigma_1        sigma_2        sigma_3     sigma_1_v1     sigma_1_v2     sigma_1_v3     sigma_2_v1     sigma_2_v2     sigma_2_v3     sigma_3_v1     sigma_3_v2     sigma_3_v3     sigmaDot_1     sigmaDot_2     sigmaDot_3  sigmaDot_1_v1  sigmaDot_1_v2  sigmaDot_1_v3  sigmaDot_2_v1  sigmaDot_2_v2  sigmaDot_2_v3  sigmaDot_3_v1  sigmaDot_3_v2  sigmaDot_3_v3            d_1            d_2            d_3         d_1_v1         d_1_v2         d_1_v3         d_2_v1         d_2_v2         d_2_v3         d_3_v1         d_3_v2         d_3_v3
ZONE I=2, J=2, K=2, DATAPACKING=POINT, STRANDID=5, SOLUTIONTIME=20
   5.000000e-03   5.000000e-03   5.416428e-03   1.587658e+03   6.691256e-01   3.402445e-01   2.967686e-01   3.629868e-01  -1.159544e-03   2.260773e-03  -2.804513e-03  -3.002508e+02  -2.115437e+02  -3.351675e+02  -2.049106e+01   2.385088e+01  -2.171389e+01  -3.196246e+03  -2.128898e+04  -4.648475e+03  -4.612397e+03   4.383054e+02  -1.274882e+04  -3.204113e+03  -4.994810e+03   5.127265e+02  -4.238726e+03  -2.129085e+04  -1.190070e+04   3.652973e+02  -1.359507e+04  -4.648772e+03  -3.199072e+03  -4.994466e+03   5.123256e+02  -4.238381e+03  -2.128730e+04  -1.190034e+04   3.648973e+02  -1.359470e+04  -4.643144e+03   3.530526e+02  -7.398418e+02   6.026568e-01  -2.350814e+02  -9.183930e+02   1.499928e+00  -1.759073e+02   2.325264e+01  -1.410687e-01   7.301828e-01  -6.091538e-01  -3.094587e-01  -5.650974e-01  -7.930047e-01   2.276148e-01  -3.840546e-01   8.673924e-03  -9.232696e-01   4.581948e+02   1.179169e+03   2.851529e-01  -3.016852e+01  -3.533779e-01  -1.557784e+00   1.054259e+05   6.956757e+05   8.164403e-01  -2.469814e+04  -5.751033e+01  -9.133373e+02   2.670341e+05   4.338811e+05  -9.963215e-02   1.804003e-01  -4.834597e+00   4.377693e-01  -1.788515e+00   1.305729e+00  -1.584609e+00   4.169216e+00  -1.277821e-02  -2.840071e-03   1.626561e-03  -1.134766e-02  -3.588711e-03   2.640509e-03  -2.655679e-04  -5.928756e-04  -4.239490e-04  -1.277821e-02  -3.588711e-03  -4.239490e-04  -7.093867e-03   6.804964e-04   1.023817e-03   4.253797e-03   9.460643e-04   1.616692e-03   5.001590e+02   2.923653e+04   2.923938e+04   2.923491e+04   1.265783e+03   1.265783e+03   1.797823e-02   1.673349e-02   6.573206e-03  -2.823207e+02   1.286831e+02  -3.480705e+02  -2.971690e+02  -2.017226e+02  -4.163376e-01   8.136321e-02   9.055623e-01  -8.755063e-01  -3.045426e-01  -3.751566e-01   2.452584e-01  -9.490173e-01   1.980266e-01  -2.938370e+04  -3.579030e+03   3.829032e+03  -1.339322e-01  -8.692777e-01  -4.758344e-01  -9.316156e-01  -5.326177e-02   3.595214e-01   3.378677e-01  -4.914462e-01   8.026992e-01  -1.670800e-02  -6.930042e-04   6.101315e-04  -8.754965e-01  -4.786023e-01   6.667710e-02   2.959017e-01  -4.218922e-01   8.570001e-01  -3.820316e-01   7.700304e-01   5.109843e-01
   5.000000e-03   5.000000e-03   1.624928e-02   9.949783e+02   1.663375e+00   3.321957e-01   3.229029e-01   3.286412e-01  -1.674500e-02   1.441812e-02   7.155897e-03  -6.909868e+01  -6.002679e+01  -1.083947e+02   9.617516e+00   3.619196e+00  -3.332097e+00  -6.022623e+03  -3.515519e+03   2.353984e+04  -4.656534e+03   3.589020e+04   1.623068e+03  -6.021207e+03  -3.911849e+03   6.806306e+04  -5.405875e+03  -3.513531e+03  -1.187398e+04   3.716388e+03   1.512596e+04   2.353439e+04  -6.020879e+03  -3.911896e+03   6.806304e+04  -5.405919e+03  -3.513246e+03  -1.187396e+04   3.716371e+03   1.512597e+04   2.353490e+04   3.723907e+02  -1.182362e+03   2.565819e-02  -1.294261e+03   8.946918e+02  -1.514566e-02  -5.366050e+01  -1.154892e+03   2.377702e-02   4.036641e-02  -6.416005e-01   7.659761e-01  -9.410228e-01   2.333203e-01   2.450261e-01  -3.359266e-01  -7.306918e-01  -5.943423e-01   1.250988e+03   1.811224e+03   1.810786e-03  -5.016943e+02   7.300804e-03  -3.736977e-02   9.083330e+05   1.766114e+06  -4.992735e-01  -7.681469e+05   1.394071e+01  -3.567393e+01   8.914821e+05   1.351568e+06  -8.953563e+04  -9.162052e+03  -5.391093e+04  -2.864227e+04   6.947676e+04   2.222535e+04  -5.086954e+04   1.017401e+05   7.723506e-03  -1.113871e-02  -1.863136e-02  -1.860629e-02   1.166042e-02   3.464351e-02   2.044819e-02  -1.103818e-02  -2.412600e-02   7.723506e-03   1.166042e-02  -2.412600e-02  -1.487250e-02   9.084121e-04   1.180266e-02   3.733790e-03  -1.953977e-02   2.284084e-02   1.426911e+02   7.525600e+04   7.525404e+04   7.525415e+04   2.312768e+03   2.312768e+03   5.775134e-02   3.873397e-02   4.283569e-02  -7.917339e+01   4.817804e+01  -1.091002e+02  -7.430949e+01  -5.411053e+01   1.113800e-01  -8.789150e-02  -9.898836e-01  -8.415777e-01   5.214107e-01  -1.409888e-01   5.285276e-01   8.487673e-01  -1.589283e-02  -1.495323e+04  -1.387610e+03   3.034254e+04   5.867792e-01   7.327846e-01  -3.445532e-01   8.090507e-01  -5.481940e-01   2.119440e-01   3.357264e-02   4.031254e-01   9.145287e-01  -2.850176e-02  -2.362869e-03   2.612254e-02  -1.597476e-01  -3.323245e-01   9.295381e-01  -7.726412e-01  -5.439867e-01  -3.272676e-01   6.144154e-01  -7.704797e-01  -1.698670e-01
   5.000000e-03   1.500000e-02   5.416428e-03   1.495642e+03   7.718140e-01   3.248520e-01   3.209001e-01   3.542479e-01  -6.082702e-04  -3.668634e-03   1.750394e-02  -2.838718e+02  -2.141544e+02  -2.571670e+02  -9.532800e+00   2.781044e+01  -1.337021e+01  -2.175145e+04   2.973451e+03   5.566481e+04   5.776308e+04   1.335135e+05  -5.264106e+04  -2.174553e+04  -4.515523e+04   2.422476e+05   1.606812e+05   2.973870e+03  -3.091060e+04   2.477437e+04  -7.437103e+04   5.566488e+04  -2.174855e+04  -4.515533e+04   2.422479e+05   1.606811e+05   2.971589e+03  -3.091074e+04   2.477467e+04  -7.437117e+04   5.566214e+04  -2.967101e+02  -1.371682e+02  -1.221131e+00  -2.158045e+02   4.592270e+01  -1.039748e+00  -5.288856e+02  -5.651836e+02  -5.513997e-01  -5.710224e-01   8.331120e-02  -8.166962e-01  -6.738929e-01   5.205753e-01   5.242803e-01  -4.688303e-01  -8.497415e-01   2.411173e-01   5.628148e+02   4.927386e+02   3.192211e-01   3.123543e+02   1.656485e+00  -1.744539e-01   2.071637e+05   1.701778e+05   9.381390e-01   1.648532e+05   4.391658e+02   2.156972e+02   1.257808e+05   2.291556e+05  -2.931220e+00  -9.522626e-01   2.002712e-01   2.232260e+00   1.014116e+00  -6.597548e-01  -1.227737e+00   3.455463e+00   9.776776e-03   1.988806e-03  -6.093528e-03  -1.885209e-03   1.005859e-03   9.247061e-04  -2.551076e-03  -1.218782e-04  -1.318094e-04   9.776776e-03   1.005859e-03  -1.318094e-04   5.179846e-05  -4.322302e-03   4.014140e-04   1.937008e-03  -1.771226e-03   5.232921e-04   4.412101e+02   3.118070e+05   3.118043e+05   3.118043e+05   8.687277e+02   8.687277e+02   1.219151e-02   1.158908e-02   3.784990e-03  -2.517311e+02   8.264707e+01  -3.013684e+02  -2.476235e+02  -2.062013e+02   8.479573e-01   1.106211e-02  -5.299491e-01   4.723624e-01   4.378571e-01   7.649542e-01  -2.405040e-01   8.989765e-01  -3.660588e-01  -1.900874e+05   6.049840e+04   1.664758e+05  -6.849096e-01   6.753737e-01   2.734395e-01  -4.447545e-01  -9.025608e-02  -8.910933e-01  -5.771414e-01  -7.319318e-01   3.621928e-01  -1.807471e-03   1.060242e-03   1.139805e-02   3.467415e-01  -1.387428e-01   9.276426e-01   5.699598e-02   9.902884e-01   1.268081e-01   9.362274e-01  -8.902286e-03  -3.512818e-01
   5.000000e-03   1.500000e-02   1.624928e-02   1.144584e+03   1.315251e+00   3.450727e-01   3.110126e-01   3.439147e-01   1.625075e-02   1.953360e-02   2.189746e-02  -9.258283e+01  -7.547136e+01  -1.299292e+02   4.281157e-01  -7.250480e+00  -9.287159e+00  -3.823347e+04   6.985259e+04   2.922238e+05  -3.324425e+05   3.029690e+05   9.311459e+05  -3.817624e+04   2.932915e+05   6.788055e+05  -9.581613e+05   6.997530e+04   1.776299e+05  -7.267960e+04   1.683209e+06   2.917112e+05  -3.815540e+04   2.932915e+05   6.788071e+05  -9.581615e+05   6.999229e+04   1.776319e+05  -7.267789e+04   1.683211e+06   2.917405e+05  -5.262565e+01  -4.845825e+02  -3.919739e-02  -6.903015e+02   1.195987e+03  -7.967831e-03   4.106057e+02  -2.386921e+02  -5.040026e-03  -5.349368e-01  -6.077817e-01  -5.868935e-01  -4.804528e-01   7.902173e-01  -3.804230e-01   6.949876e-01   7.847237e-02  -7.147268e-01   6.451746e+02   1.220879e+03   2.963808e-02  -4.812821e+02   2.129354e-02   1.713164e-02   3.239408e+05   8.610884e+05  -4.991873e-01  -4.490491e+05   2.746765e+00   5.333982e+00   3.950096e+05   7.218510e+05  -1.955482e+02  -8.188774e+01  -2.903461e+02  -1.270904e+02  -2.387883e+02  -1.547971e+02  -1.892607e+02   3.795214e+02   2.371673e-01  -1.343975e-01   9.100934e-01   5.661136e-01   1.535589e+00  -5.846497e+00  -1.091634e-01   4.389657e-01  -1.997845e+00   2.371673e-01   1.535589e+00  -1.997845e+00   2.158580e-01   4.004650e-01  -2.703766e+00  -3.502556e-01   5.096284e-01  -3.142732e+00   1.772803e+02   2.104572e+06   2.103888e+06   2.103895e+06   1.539500e+03   1.539500e+03   6.477548e+00   4.630367e+00   4.529716e+00  -9.932780e+01   5.284622e+01  -1.329905e+02  -9.149782e+01  -7.349508e+01   1.789388e-01   1.635764e-01   9.701668e-01   9.769610e-01  -1.461146e-01  -1.555560e-01  -1.163103e-01  -9.756502e-01   1.859534e-01  -1.771208e+06  -1.970713e+04   2.114758e+06  -3.761994e-01  -7.242936e-01   5.778173e-01  -8.666142e-01   5.442749e-02  -4.960015e-01   3.278016e-01  -6.873401e-01  -6.481587e-01  -3.516077e+00   2.923104e-01   2.998677e+00  -1.203306e-01   4.724477e-01   8.731058e-01   9.927338e-01   5.750734e-02   1.056997e-01  -2.724075e-04   8.794805e-01  -4.759348e-01
   1.500000e-02   5.000000e-03   5.416428e-03   1.781122e+03   4.878262e-01   3.222334e-01   3.179194e-01   3.598472e-01   4.368080e-03  -8.510330e-03   1.548310e-02  -2.991680e+02  -2.658075e+02  -3.694544e+02   1.962707e+01  -1.431131e+01  -4.413919e+01  -3.077969e+04  -2.507261e+04  -2.144256e+04  -1.829090e+04   1.230722e+05  -2.051177e+04  -3.077997e+04  -5.534463e+03   2.347212e+05  -3.104730e+04  -2.507288e+04  -7.711064e+03   1.142317e+04  -3.331173e+04  -2.144283e+04  -3.077951e+04  -5.534493e+03   2.347212e+05  -3.104733e+04  -2.507247e+04  -7.710997e+03   1.142319e+04  -3.331167e+04  -2.144227e+04  -3.779322e+02  -9.434256e+01  -1.987179e-02  -1.036153e+03   4.256101e+02   1.044377e-03   1.453570e+03  -8.148617e+02   1.551697e-02  -5.291352e-01  -7.475161e-01  -4.015417e-01  -6.106336e-01   6.867379e-03   7.918835e-01   5.891881e-01  -6.642082e-01   4.600922e-01   1.689114e+03   6.146832e+02   1.594561e-02  -6.900786e+02   1.901954e-02   4.555152e-03   1.664656e+06   4.270215e+05  -4.996816e-01  -7.949005e+05   1.449153e+01  -5.162466e+00   6.972257e+05   1.356169e+06  -3.165262e+02  -1.232787e+03  -4.158234e+02   6.252873e+02   3.632980e+02  -7.165515e+02  -6.550454e+02   1.311091e+03  -4.383723e-04   2.291207e-04  -7.668000e-05  -1.820220e-04  -4.659444e-04  -2.786755e-04   1.565403e-04   1.993493e-03  -6.180881e-04  -4.383723e-04  -4.659444e-04  -6.180881e-04   2.354932e-05   3.993012e-05   8.574089e-04   2.055714e-04  -1.166101e-04  -1.136084e-03   5.492980e+02   2.437705e+05   2.437705e+05   2.437704e+05   2.045326e+03   2.045326e+03   2.226880e-03   1.505293e-03   1.641064e-03  -3.114766e+02   1.264893e+02  -3.862128e+02  -3.079324e+02  -2.402846e+02  -8.069457e-02  -3.310853e-01  -9.401441e-01  -9.254152e-01   3.752688e-01  -5.272597e-02   3.702636e-01   8.657689e-01  -3.366735e-01  -6.581503e+04  -3.772851e+04   2.624868e+04   5.196127e-01   7.421289e-01   4.233760e-01  -7.091245e-01   9.818105e-02   6.982141e-01   4.765974e-01  -6.630272e-01   5.772779e-01  -1.402984e-03  -4.407686e-04   3.213478e-04   1.406965e-02   6.748045e-01  -7.378624e-01  -9.982023e-01   5.247555e-02   2.895713e-02  -5.826014e-02  -7.361286e-01  -6.743297e-01
   1.500000e-02   5.000000e-03   1.624928e-02   9.617833e+02   1.755298e+00   3.340587e-01   3.566607e-01   3.092805e-01   1.132578e-02   8.934500e-03  -3.666909e-03  -1.073675e+02  -1.107670e+02  -1.269438e+02  -1.194035e+01  -3.917081e-01   1.442047e+01  -1.960692e+04  -2.985716e+04   1.066143e+03   2.074934e+04   2.172046e+04  -1.537009e+04  -1.960706e+04   1.408253e+04   2.737036e+04   2.741614e+04  -2.985728e+04  -1.412874e+04   1.607074e+04  -1.661142e+04   1.066300e+03  -1.960699e+04   1.408254e+04   2.737036e+04   2.741615e+04  -2.985721e+04  -1.412874e+04   1.607074e+04  -1.661142e+04   1.066376e+03  -1.484609e+03   1.347100e+03   1.133995e+01   1.455084e+02  -2.768124e+02  -1.119346e+01  -2.077283e+01   4.999545e+02   4.046115e+00  -8.424139e-01   5.319846e-01  -8.562303e-02  -7.767707e-02  -2.771434e-01  -9.576836e-01   5.332028e-01   8.001150e-01  -2.747924e-01   1.228277e+03   1.193374e+03   8.636987e+00  -8.467366e+02  -6.526059e+00   1.237223e+01   1.112834e+06   1.070628e+06   1.346295e+02  -1.025291e+06  -9.274096e+03   1.019871e+04   7.278657e+05   1.389988e+06   4.999444e-01   4.937044e-01   4.994254e-01  -5.905250e-04  -1.771046e-04  -1.895461e-03   4.976914e-01   4.613315e-03  -6.802164e-04   2.190755e-04   6.550957e-04  -4.280301e-05  -4.621283e-04   7.346882e-04   1.267200e-04  -6.805871e-04   5.397729e-04  -6.802164e-04  -4.621283e-04   5.397729e-04   8.813624e-05   3.909078e-04   2.705055e-05   1.309393e-04   2.641879e-04   7.076376e-04   2.015271e+02   6.090927e+04   6.090943e+04   6.090939e+04   2.089784e+03   2.089784e+03   1.570227e-03   1.135883e-03   1.084151e-03  -1.150261e+02   3.707245e+01  -1.366005e+02  -1.146807e+02  -9.379706e+01  -2.133342e-01  -5.483925e-01   8.085507e-01  -7.460090e-01  -4.429491e-01  -4.972591e-01   6.308400e-01  -7.092685e-01  -3.146096e-01  -6.116463e+04   2.769918e+03   9.996777e+03  -6.062801e-01   7.153068e-01   3.475064e-01  -6.905808e-01  -6.902522e-01   2.159864e-01  -3.943636e-01   1.090330e-01  -9.124632e-01  -8.117570e-04  -4.474040e-04   6.565892e-04   9.390839e-01  -2.160491e-01  -2.672904e-01  -1.948214e-01  -9.753231e-01   1.038722e-01   2.831360e-01   4.547082e-02   9.580012e-01
   1.500000e-02   1.500000e-02   5.416428e-03   1.588076e+03   6.686862e-01   3.086221e-01   3.316446e-01   3.597333e-01  -3.977691e-03   5.463760e-03   1.772758e-02  -3.212490e+02  -3.469836e+02  -3.372062e+02  -3.383709e+01   1.891477e+01   2.766056e+01   6.215550e+04  -1.926078e+04   2.431481e+03  -1.289927e+05   1.596054e+05  -8.340721e+04   6.217863e+04  -1.642016e+04   3.313559e+05  -2.414977e+05  -1.931828e+04  -4.577367e+04  -1.216072e+04  -1.209887e+05   2.434913e+03   6.219403e+04  -1.641854e+04   3.313549e+05  -2.414961e+05  -1.930164e+04  -4.577500e+04  -1.216162e+04  -1.209900e+05   2.451082e+03   5.739342e+02  -2.492207e+02   4.022188e-03  -1.070082e+03   9.023379e+02  -4.423501e-03  -7.712923e+02   7.211029e+02   9.929464e-03   8.338936e-01   5.060511e-01  -2.203037e-01  -5.136244e-01   5.654241e-01  -6.453569e-01  -2.020186e-01   6.513124e-01   7.314237e-01   1.184036e+03   8.537484e+02   9.231280e-03  -8.169624e+02   3.620159e-03   6.001461e-03   1.034684e+06   6.981565e+05  -4.999328e-01  -8.323965e+05  -3.082690e-01   1.083130e+00   5.776132e+05   1.138083e+06  -2.843675e+02  -2.443327e+03  -3.138456e+03  -8.343661e+02   9.456144e+02   2.769669e+03  -1.955384e+03   3.911767e+03   3.725504e-02   5.273380e-04   2.235900e-02   1.165093e-01  -8.793641e-02   7.882967e-02  -4.558262e-02   2.443448e-03   2.731771e-03   3.725504e-02  -8.793641e-02   2.731771e-03   5.851833e-02  -1.161181e-02   4.063656e-02  -5.799099e-02   3.397081e-02   3.819311e-02   5.846728e+02   4.353620e+05   4.353322e+05   4.353326e+05   1.861634e+03   1.861634e+03   1.774844e-01   1.398189e-01   1.093223e-01  -3.351463e+02   8.550033e+01  -3.911225e+02  -3.164728e+02  -2.978435e+02  -4.816609e-01  -7.001702e-01   5.270336e-01   3.078061e-01   4.279116e-01   8.497923e-01  -8.205231e-01   5.715359e-01   9.408352e-03  -2.627228e+05   2.358436e+04   2.844646e+05  -5.644318e-01  -7.408886e-01  -3.640067e-01  -4.288735e-01  -1.135816e-01   8.961957e-01  -7.053256e-01   6.619542e-01  -2.536384e-01  -1.249015e-01   1.624811e-02   6.070377e-02   3.421343e-01  -8.859208e-01   3.131909e-01  -1.968436e-01   2.583360e-01   9.457881e-01  -9.188018e-01  -3.852362e-01  -8.600218e-02
   1.500000e-02   1.500000e-02   1.624928e-02   1.117941e+03   1.370430e+00   2.997535e-01   3.152289e-01   3.696331e-01   1.169050e-02  -3.966307e-03   4.368852e-03  -7.253233e+01  -8.389675e+01  -9.957251e+01  -9.069550e-01   1.050617e+01   2.107878e+00  -2.651105e+04   5.490809e+05   4.334694e+04  -1.373581e+06   1.586035e+06  -1.497065e+06  -2.651006e+04   1.182346e+04   2.557644e+06  -2.759011e+06   5.490994e+05   1.064241e+05   6.144235e+05  -3.100412e+06   4.331735e+04  -2.650882e+04   1.182346e+04   2.557644e+06  -2.759011e+06   5.491008e+05   1.064240e+05   6.144233e+05  -3.100412e+06   4.331904e+04  -7.701592e+02   6.083588e+02  -1.690262e-02  -9.701380e+02   4.763025e+02  -1.314738e-02   3.711812e+02  -4.641150e+02   1.271656e-02  -3.611910e-01   5.855655e-01  -7.257094e-01  -9.266847e-01  -1.386813e-01   3.493178e-01  -1.039061e-01  -7.986743e-01  -5.927250e-01   1.138619e+03   6.608564e+02   1.363524e-04  -6.128915e+02   1.696722e-02  -1.823069e-02   8.360437e+05   4.061831e+05  -4.996899e-01  -5.514415e+05   1.524632e+01  -1.122347e+01   4.140754e+05   7.990635e+05  -1.370619e+07  -3.175723e+06  -9.144274e+06   6.597506e+06  -1.119523e+07   5.388849e+06  -8.675396e+06   1.735079e+07   5.686696e-03   2.140900e-05  -7.730221e-03  -7.300276e-02   1.291325e-01   7.280647e-01  -2.542543e-02  -2.688522e-02  -1.518703e-01   5.686696e-03   1.291325e-01  -1.518703e-01  -3.649067e-02  -1.657783e-02   3.505897e-01   3.651208e-02   8.847607e-03   3.774749e-01   1.498279e+02   4.945671e+06   4.945636e+06   4.945636e+06   1.576216e+03   1.576216e+03   7.593475e-01   5.374116e-01   5.364676e-01  -8.533386e+01   2.923893e+01  -1.029546e+02  -8.374183e+01  -6.930517e+01   3.086409e-01   1.117564e-01  -9.445905e-01  -3.880624e-02  -9.907675e-01  -1.298995e-01   9.503867e-01  -7.674830e-02   3.014545e-01  -3.564788e+06  -6.058063e+05   4.736511e+06   4.614485e-01   7.101908e-01   5.316900e-01  -7.487928e-01  -9.630979e-03   6.627342e-01   4.757885e-01  -7.039433e-01   5.273416e-01  -3.891791e-01   1.522464e-03   3.706056e-01  -1.709853e-02  -5.610171e-01   8.276276e-01  -9.940400e-01  -7.959584e-02  -7.449153e-02  -1.076667e-01   8.239686e-01   5.563125e-01
