     VARIABLES=
              x              y              z      nomin_den    nomin_voidr      fabric_xx      fabric_yy      fabric_zz      fabric_xy      fabric_xz      fabric_yz       sigma_xx       sigma_yy       sigma_zz       sigma_xy       sigma_xz       sigma_yz    sigmaDot_xx    sigmaDot_yy    sigmaDot_zz    sigmaDot_xy    sigmaDot_xz    sigmaDot_yz       Oldro_xx       Oldro_xy       Oldro_xz       Oldro_yx       Oldro_yy       Oldro_yz       Oldro_zx       Oldro_zy       Oldro_zz       Trues_xx       Trues_xy       Trues_xz       Trues_yx       Trues_yy       Trues_yz       Trues_zx       Trues_zy       Trues_zz           F_xX           F_xY           F_xZ           F_yX           F_yY           F_yZ           F_zX           F_zY           F_zZ           R_xX           R_xY           R_xZ           R_yX           R_yY           R_yZ           R_zX           R_zY           R_zZ           U_xX           U_yY           U_zZ           U_xY           U_xZ           U_yZ       Green_xx       Green_yy       Green_zz       Green_xy       Green_xz       Green_yz      Green_vol      Green_shr       Euler_xx       Euler_yy       Euler_zz       Euler_xy       Euler_xz       Euler_yz      Euler_vol      Euler_shr           l_xx           l_xy           l_xz           l_yx           l_yy           l_yz           l_zx           l_zy           l_zz           d_xx           d_yy           d_zz           d_xy           d_xz           d_yz           w_xy           w_xz           w_yz     norm_sigma  norm_sigmaDot     norm_Oldro     norm_Trues         norm_F         norm_U         norm_l         norm_d         norm_w              p              q        sigma_1        sigma_2        sigma_3     sigma_1_v1     sigma_1_v2     sigma_1_v3     sigma_2_v1     sigma_2_v2     sigma_2_v3     sigma_3_v1     sigma_3_v2     sigma_3_v3     sigmaDot_1     sigmaDot_2     sigmaDot_3  sigmaDot_1_v1  sigmaDot_1_v2  sigmaDot_1_v3  sigmaDot_2_v1  sigmaDot_2_v2  sigmaDot_2_v3  sigmaDot_3_v1  sigmaDot_3_v2  sigmaDot_3_v3            d_1            d_2            d_3         d_1_v1         d_1_v2         d_1_v3         d_2_v1         d_2_v2         d_2_v3         d_3_v1         d_3_v2         d_3_v3
ZONE I=2, J=2, K=2, DATAPACKING=POINT, STRANDID=5, SOLUTIONTIME=48
   5.000000e-03   5.000000e-03   5.253276e-03   1.575477e+03   6.820305e-01   3.406647e-01   3.072887e-01   3.520466e-01   6.655871e-03  -4.439879e-04   6.093581e-04  -3.167963e+02  -2.444732e+02  -3.731777e+02  -2.419821e+01   2.396106e+01  -2.607145e+01   5.171008e-01   5.996500e+00  -1.028360e+01  -1.415235e+01   2.236856e+00   7.655986e+00  -4.412602e+00  -1.855454e+01   4.314945e+00  -1.503352e+01   5.214240e+00   7.980151e+00   6.522454e-01   7.819716e+00  -1.027611e+01  -1.681246e+00  -1.834591e+01   4.108357e+00  -1.482489e+01   7.322040e+00   8.204934e+00   4.456585e-01   8.044498e+00  -7.058649e+00   5.034306e+02  -8.520738e+02  -2.728394e-03  -3.384422e+02  -1.008530e+03   2.791125e-03  -8.287680e+01   1.699785e+02   1.989663e-02   7.728540e-01  -6.101217e-01   1.744941e-01  -6.220917e-01  -7.827258e-01   1.849964e-02  -1.252940e-01   1.228488e-01   9.844844e-01   6.100044e+02   1.330153e+03   1.916347e-02  -5.242776e+01  -6.337914e-03   1.924245e-03   1.874265e+05   8.860272e+05  -4.997944e-01  -5.085905e+04  -1.983580e+00   1.445929e+00   3.578177e+05   5.423686e+05  -4.095997e+01   3.431791e-02  -1.319097e+03  -4.393988e+00  -2.339027e+02  -2.478935e+01  -4.533409e+02   9.076818e+02  -7.674164e-03  -1.065269e-03   3.308267e-04  -6.862667e-03  -9.520864e-04   2.951161e-04  -1.022079e-04  -1.407216e-05   4.445769e-06  -7.674164e-03  -9.520864e-04   4.445769e-06  -3.963968e-03   1.143094e-04   1.405220e-04   2.898699e-03   2.165173e-04   1.545942e-04   5.505156e+02   2.612873e+01   2.943486e+01   2.849079e+01   1.465234e+03   1.465234e+03   1.040372e-02   9.554632e-03   4.116609e-03  -3.114824e+02   1.341840e+02  -3.840421e+02  -3.205138e+02  -2.298914e+02  -2.922856e-01   1.263989e-01   9.479412e-01  -9.020305e-01  -3.656928e-01  -2.293680e-01   3.176634e-01  -9.221128e-01   2.209024e-01  -1.551178e+01  -5.413093e+00   1.715487e+01  -4.085274e-01  -5.035188e-01   7.612977e-01  -7.040264e-01  -3.570060e-01  -6.139165e-01   5.809063e-01  -7.867754e-01  -2.086438e-01  -9.512988e-03   8.753955e-08   8.910955e-04   9.072034e-01   4.203445e-01  -1.710225e-02  -5.309619e-02   7.407726e-02  -9.958380e-01  -4.173282e-01   9.043357e-01   8.952184e-02
   5.000000e-03   5.000000e-03   1.575983e-02   1.087368e+03   1.437076e+00   3.564787e-01   3.196542e-01   3.238671e-01  -1.130125e-02   2.350287e-02   3.392485e-04  -6.729532e+01  -7.669962e+01  -1.060237e+02   7.987273e+00   7.188757e-01   1.516714e+00   1.742816e+01   6.063927e+00   1.313767e+01   8.640615e-01  -9.341362e+00   1.080100e+01   1.742828e+01  -2.270083e+00  -8.556421e+00   3.998068e+00   6.063957e+00   1.204063e+01  -1.012632e+01   9.561474e+00   1.313771e+01   1.742820e+01  -2.270073e+00  -8.556420e+00   3.998078e+00   6.063860e+00   1.204064e+01  -1.012632e+01   9.561476e+00   1.313758e+01   4.045325e+02  -1.217120e+03   1.976895e-02  -1.073970e+03   1.174091e+03  -1.298042e-03  -1.136228e+02  -8.644495e+02   2.675489e-02   6.245676e-03  -6.724523e-01  -7.401141e-01  -8.660895e-01   3.663227e-01  -3.401420e-01  -4.998499e-01  -6.431295e-01   5.801160e-01   9.894754e+02   1.804504e+03   1.331182e-03  -5.923744e+02  -1.212574e-02  -3.097603e-02   6.649840e+05   1.803571e+06  -4.994458e-01  -8.275410e+05   3.175638e+00  -2.435673e+01   8.228515e+05   1.422080e+06  -1.548338e+05  -3.270398e+04  -9.511092e+04  -7.116022e+04   1.213529e+05   5.577248e+04  -9.421625e+04   1.884335e+05   8.782531e-07  -5.672930e-07  -2.778931e-07  -2.606462e-07   1.711515e-07   3.971890e-07   3.326148e-07   1.641876e-07   2.157776e-07   8.782531e-07   1.711515e-07   2.157776e-07  -4.139696e-07   2.736087e-08   2.806883e-07  -1.533234e-07  -3.052540e-07   1.165007e-07   1.476000e+02   3.076360e+01   3.076373e+01   3.076361e+01   2.221961e+03   2.221961e+03   1.268666e-06   1.161461e-06   5.104125e-07  -8.333956e+01   3.773535e+01  -1.061045e+02  -8.122903e+01  -6.268511e+01   8.366145e-03   4.924189e-02  -9.987518e-01  -4.984441e-01   8.660654e-01   3.852473e-02   8.668814e-01   4.974997e-01   3.178996e-02  -4.597340e+00   1.504424e+01   2.618285e+01   4.019088e-01  -6.902919e-01   6.016364e-01   5.827581e-01   6.996250e-01   4.134222e-01  -7.063019e-01   1.844505e-01   6.834586e-01  -1.952187e-07   3.805605e-07   1.079840e-06  -3.127098e-01  -7.745552e-01   5.497971e-01   3.316232e-01   4.533737e-01   8.273321e-01   8.900779e-01  -4.410403e-01  -1.150860e-01
   5.000000e-03   1.500000e-02   5.253276e-03   1.524977e+03   7.377309e-01   3.310520e-01   3.223558e-01   3.465923e-01  -4.770583e-04   1.508389e-03   1.544600e-02  -2.982604e+02  -2.536321e+02  -2.910349e+02  -7.151147e+00   2.963130e+01  -3.484923e+01   6.427699e-01  -3.987734e+00  -7.863943e-01  -1.456188e+00  -7.997575e-02   1.762775e-01  -1.508591e+00   2.561354e+00   1.650430e+00   2.244447e+00  -4.114828e+00  -3.063388e-01   3.054383e+00  -4.960325e-01  -7.573012e-01  -5.405515e-01   2.584564e+00   1.554258e+00   2.267657e+00  -3.291635e+00  -1.932317e-01   2.958212e+00  -3.829251e-01   1.872867e-01  -4.836533e+02   4.884041e+01  -1.250504e+00  -3.695620e+02   1.874917e+02  -1.066247e+00  -5.525334e+02  -5.913374e+02  -5.652412e-01  -6.535677e-01   2.624951e-01  -7.098912e-01  -5.572504e-01   4.678128e-01   6.860198e-01  -5.121730e-01  -8.439476e-01   1.594718e-01   8.050315e+02   5.995892e+02   6.611488e-02   1.664667e+02   1.700957e+00  -3.500214e-01   3.378944e+05   1.936087e+05   1.010070e+00   1.169110e+05   6.555847e+02   3.663031e+01   1.771680e+05   2.378075e+05  -6.544770e+01  -6.175735e+01  -2.852611e+00   6.407596e+01   1.486933e+01  -1.444730e+01  -4.335255e+01   8.770510e+01  -2.835596e-03   6.958057e-04   7.927764e-03   1.142280e-02  -4.660778e-04  -7.753583e-04   6.203483e-05   2.013798e-06   5.605693e-05  -2.835596e-03  -4.660778e-04   5.605693e-05   6.059302e-03   3.994900e-03  -3.866723e-04  -5.363497e-03   3.932865e-03  -3.886861e-04   4.922165e+02   4.722632e+00   6.616064e+00   5.859614e+00   1.031024e+03   1.031024e+03   1.423657e-02   1.067280e-02   9.421847e-03  -2.809758e+02   9.029013e+01  -3.296341e+02  -2.873341e+02  -2.259593e+02  -6.261078e-01   2.755522e-01   7.294244e-01  -7.182193e-01  -5.679985e-01  -4.019190e-01  -3.035623e-01   7.755313e-01  -5.535352e-01  -4.514162e+00  -9.230111e-01   1.305814e+00  -3.059013e-01  -9.493535e-01   7.177951e-02  -2.305181e-01   1.470058e-01   9.618995e-01  -9.237347e-01   2.776998e-01  -2.638124e-01  -9.088319e-03   2.527734e-04   5.589929e-03   7.575983e-01  -5.482866e-01  -3.541561e-01  -1.275082e-02  -5.549123e-01   8.318111e-01  -6.525965e-01  -6.256630e-01  -4.273917e-01
   5.000000e-03   1.500000e-02   1.575983e-02   1.197247e+03   1.213411e+00   3.401219e-01   3.265836e-01   3.332945e-01   1.701704e-02   1.981931e-02   1.329382e-03  -1.011096e+02  -8.791911e+01  -1.335837e+02  -1.036098e+01  -9.153922e+00  -1.330342e+00  -3.438900e+00  -4.900616e+00   3.448975e-01   4.914514e+00   4.366994e+00  -1.002440e+00  -3.438898e+00   4.596525e+00   4.436774e+00   5.232522e+00  -4.900633e+00  -8.103646e-01   4.297251e+00  -1.194527e+00   3.449134e-01  -3.438893e+00   4.596526e+00   4.436775e+00   5.232522e+00  -4.900628e+00  -8.103646e-01   4.297251e+00  -1.194527e+00   3.449212e-01  -5.269974e+02  -1.410435e+02  -2.413401e-02  -8.113578e+02   1.184014e+03   5.962103e-03   4.252254e+02  -6.312926e+02   1.808667e-02  -8.703598e-01  -4.923046e-01  -1.048539e-02  -4.389765e-01   7.660800e-01   4.694901e-01   2.230995e-01  -4.132282e-01   8.828755e-01   9.097119e+02   1.237354e+03   1.902048e-02  -5.378368e+02   2.242318e-02   8.974815e-03   5.584216e+05   9.101557e+05  -4.995274e-01  -5.773855e+05   7.786036e+00  -4.774102e-01   4.895256e+05   8.516886e+05   3.493569e-01  -3.041683e+02  -1.076901e+03   6.774629e+00   1.273974e+01  -5.729310e+02  -4.602399e+02   9.214799e+02  -1.449272e-08   7.324523e-08   1.437231e-07   3.968983e-08  -1.044321e-07   6.441178e-09  -8.637491e-09  -7.931539e-08   6.093305e-08  -1.449272e-08  -1.044321e-07   6.093305e-08   5.646753e-08   6.754280e-08  -3.643711e-08   1.677770e-08   7.618029e-08   4.287828e-08   1.902192e+02   1.116704e+01   1.116707e+01   1.116707e+01   1.713814e+03   1.713814e+03   2.209806e-07   1.816191e-07   1.258847e-07  -1.075375e+02   4.728237e+01  -1.363199e+02  -1.042768e+02  -8.201577e+01   2.740231e-01   8.499769e-02   9.579597e-01  -8.213099e-01  -4.975575e-01   2.790818e-01   5.003613e-01  -8.632566e-01  -6.653279e-02  -1.076028e+01  -9.514190e-01   3.717083e+00  -6.694693e-01   6.652130e-01   3.306094e-01   3.780938e-01   6.882392e-01  -6.191703e-01  -6.394185e-01  -2.895142e-01  -7.122679e-01  -1.510044e-07  -7.611588e-09   1.006242e-07  -4.865810e-01   8.218323e-01   2.963622e-01  -7.163441e-01  -5.695008e-01   4.031376e-01  -5.000900e-01   1.613818e-02  -8.658230e-01
   1.500000e-02   5.000000e-03   5.253276e-03   1.713035e+03   5.469623e-01   3.321794e-01   3.199343e-01   3.478863e-01   4.594071e-03  -1.141868e-02   2.028490e-02  -2.893619e+02  -2.590745e+02  -3.699746e+02   1.823963e+01  -3.870370e+00  -4.828614e+01  -6.934473e+01  -1.106059e+01  -4.629428e+01   1.337985e+02   3.420928e+00  -3.929210e+01  -6.936071e+01   1.256881e+02   6.144107e+01   1.422021e+02  -1.101468e+01   7.769358e+01  -5.428139e+01  -1.562146e+02  -4.629623e+01  -6.938124e+01   1.256894e+02   6.144079e+01   1.422034e+02  -1.103306e+01   7.769016e+01  -5.428166e+01  -1.562180e+02  -4.632248e+01  -7.247332e+00  -1.216572e+02  -2.038538e-02  -1.149850e+03   4.503957e+02   1.728034e-03   1.262898e+03  -8.441472e+02   1.515197e-02  -2.039290e-01  -4.244803e-01  -8.821731e-01  -8.860345e-01  -3.032129e-01   3.507203e-01   4.163601e-01  -8.531579e-01   3.142703e-01   1.546105e+03   6.352662e+02   2.335130e-02  -7.257259e+02   8.934749e-03  -4.797794e-03   1.458559e+06   4.651201e+05  -4.996759e-01  -7.915389e+05   8.648078e+00  -4.766083e+00   6.412264e+05   1.255199e+06  -7.131039e+02  -1.122926e+02  -9.006200e+01   2.837063e+02   2.542153e+02  -1.010679e+02  -3.051528e+02   6.113057e+02  -9.689515e-07   5.002927e-04   3.657736e-04   1.663571e-06   7.834157e-05   5.564409e-05  -4.577051e-08   2.909547e-05  -6.429276e-06  -9.689515e-07   7.834157e-05  -6.429276e-06   2.509781e-04   1.828639e-04   4.236978e-05   2.493145e-04   1.829097e-04   1.327431e-05   5.413774e+02   2.831575e+02   2.832936e+02   2.833058e+02   1.961469e+03   1.961469e+03   6.278601e-04   4.501428e-04   4.376983e-04  -3.061370e+02   1.337662e+02  -3.881281e+02  -2.955152e+02  -2.347677e+02   2.873800e-02  -3.538124e-01  -9.348748e-01  -9.469008e-01   2.899949e-01  -1.388590e-01   3.202390e-01   8.892242e-01  -3.266913e-01  -2.181940e+02  -1.129865e+02   2.044808e+02   5.017096e-01  -7.132673e-01  -4.894254e-01  -7.262248e-01  -3.990390e-02  -6.862982e-01   4.699841e-01   6.997553e-01  -5.380126e-01  -2.709056e-04  -1.723552e-05   3.590844e-04   7.528293e-01  -4.873259e-01  -4.424495e-01   8.936541e-02  -5.902966e-01   8.022243e-01   6.521211e-01   6.434776e-01   4.008425e-01
   1.500000e-02   5.000000e-03   1.575983e-02   1.115058e+03   1.376559e+00   3.330019e-01   3.613500e-01   3.056481e-01   1.096332e-02   3.956543e-03   2.199392e-03  -1.122384e+02  -1.197025e+02  -1.337215e+02  -1.758913e+00   1.018314e+00   1.537301e+01   4.860556e+00  -3.649583e+01   4.213321e+01   4.338132e+00   1.634320e+01  -8.367566e+00   4.860500e+00  -2.175796e+00   2.316142e+01   1.085216e+01  -3.649580e+01  -1.852645e+01   9.524924e+00   1.791768e+00   4.213331e+01   4.860446e+00  -2.175797e+00   2.316142e+01   1.085216e+01  -3.649586e+01  -1.852645e+01   9.524925e+00   1.791775e+00   4.213325e+01  -1.124083e+03   1.271325e+03   1.067151e+01   5.422837e+02  -2.595663e+02  -1.056540e+01   1.155394e+03   5.020247e+02   3.861076e+00  -5.138166e-01   8.180652e-01  -2.583831e-01   3.000325e-01  -1.108089e-01  -9.474713e-01   8.037244e-01   5.643498e-01   1.885107e-01   1.668894e+03   1.352107e+03   7.980928e+00  -3.276168e+02  -5.549919e+00   1.207973e+01   1.446285e+06   9.678349e+05   1.197083e+02  -4.948988e+05  -6.632021e+03   9.123866e+03   8.047466e+05   1.024922e+06   4.994273e-01   4.927722e-01   4.997233e-01  -2.034181e-03   3.976825e-04   1.413318e-03   4.973076e-01   5.384273e-03  -2.533654e-07   4.294741e-07   4.823216e-07   7.249389e-08   2.437063e-07   8.542719e-07  -7.428880e-07   1.015865e-06   4.889908e-07  -2.533654e-07   2.437063e-07   4.889908e-07   2.509840e-07  -1.302832e-07   9.350686e-07   1.784901e-07   6.126048e-07  -8.079664e-08   2.128110e+02   6.501466e+01   6.501464e+01   6.501462e+01   2.197381e+03   2.197381e+03   1.760307e-06   1.507096e-06   9.095839e-07  -1.218875e+02   3.283686e+01  -1.437115e+02  -1.124598e+02  -1.094911e+02  -5.739297e-02  -5.413227e-01   8.388538e-01  -9.420448e-01  -2.488280e-01  -2.250249e-01  -3.305414e-01   8.031528e-01   4.956693e-01  -3.917417e+01   5.012980e+00   4.465913e+01   2.406674e-01  -9.705838e-01  -6.807505e-03   9.388125e-01   2.345583e-01  -2.522172e-01  -2.463947e-01  -5.430949e-02  -9.676467e-01  -7.342493e-07  -9.883951e-08   1.312420e-06   4.975354e-01  -6.627765e-01   5.596301e-01   8.663139e-01   3.467341e-01  -3.595493e-01  -4.425799e-02  -6.637039e-01  -7.466850e-01
   1.500000e-02   1.500000e-02   5.253276e-03   1.596827e+03   6.595413e-01   3.126524e-01   3.300049e-01   3.573427e-01  -2.317634e-03   1.083772e-02   2.147886e-02  -3.139579e+02  -3.486188e+02  -3.551891e+02  -4.052358e+01   1.806770e+01   2.114523e+01   2.379039e+01   1.883344e+01   2.640160e+01   4.031239e+00   2.119053e+00  -2.574043e+00   4.867836e+01   1.106452e+02  -1.149239e+01   1.133224e+02   5.921763e+01  -8.877083e+01  -1.284388e+01  -8.696031e+01   3.294444e+01   3.186260e+01   1.084747e+02  -1.052466e+01   1.111518e+02   4.054541e+01  -8.763818e+01  -1.187618e+01  -8.582786e+01   1.392032e+01   5.900803e+02  -2.615398e+02   4.546776e-03  -1.219210e+03   1.025687e+03  -4.764497e-03  -8.164648e+02   7.685681e+02   9.155980e-03   8.180885e-01   5.141894e-01  -2.575665e-01  -5.479318e-01   5.608944e-01  -6.206192e-01  -1.746482e-01   6.488503e-01   7.406020e-01   1.293376e+03   9.395070e+02   8.566778e-03  -9.101985e+02   4.731209e-03   5.606385e-03   1.250641e+06   8.555668e+05  -4.999364e-01  -1.016183e+06   5.081744e-01   4.804734e-01   7.020690e+05   1.386278e+06  -4.516179e+02  -2.623767e+03  -3.736345e+03  -1.089256e+03   1.299806e+03   3.131530e+03  -2.270577e+03   4.542153e+03   3.752108e-02   1.069680e-02  -1.275587e-02   3.125618e-01   8.271351e-03  -2.195492e-01  -2.767405e-02  -5.798561e-04   7.768116e-03   3.752108e-02   8.271351e-03   7.768116e-03   1.616293e-01  -2.021496e-02  -1.100645e-01  -1.509325e-01   7.459092e-03  -1.094847e-01   5.925330e+02   4.097067e+01   2.185986e+02   2.056043e+02   2.052417e+03   2.052417e+03   3.853267e-01   2.807674e-01   2.639059e-01  -3.392553e+02   9.337787e+01  -3.946964e+02  -3.360538e+02  -2.870156e+02  -4.663546e-01  -6.733793e-01   5.736494e-01   2.680388e-01   5.104321e-01   8.170767e-01  -8.430116e-01   5.348078e-01  -5.755058e-02   1.497993e+01   2.665131e+01   2.739420e+01   5.334280e-01  -8.247085e-01  -1.879109e-01  -3.099805e-01  -3.973041e-01   8.637486e-01  -7.869985e-01  -4.024990e-01  -4.675767e-01  -1.690215e-01  -1.604354e-03   2.241864e-01   5.404692e-01  -7.405907e-01  -3.992724e-01  -5.639348e-01   3.331002e-02  -8.251472e-01   6.243961e-01   6.711303e-01  -3.996418e-01
   1.500000e-02   1.500000e-02   1.575983e-02   1.193231e+03   1.220861e+00   3.295687e-01   3.120910e-01   3.583403e-01  -1.015338e-02  -9.363665e-03  -6.333301e-03  -7.721995e+01  -7.536674e+01  -1.001926e+02   4.687987e-01   1.207587e+01   4.100839e+00   1.101439e+00   6.772612e+00   6.330261e+00   1.206422e+00   5.292760e-01   4.852603e+00   1.101451e+00   1.382866e+00   3.252274e-01   1.029946e+00   6.772636e+00   4.948044e+00   7.333284e-01   4.757236e+00   6.330294e+00   1.101418e+00   1.382866e+00   3.252325e-01   1.029946e+00   6.772604e+00   4.948046e+00   7.333335e-01   4.757237e+00   6.330252e+00  -6.868624e+02   6.663999e+02  -2.046772e-02  -8.595599e+02   5.223412e+02  -1.319020e-02   4.212961e+02  -3.533681e+02   1.196912e-02  -9.087297e-02   9.288243e-01   3.592039e-01  -9.737723e-01  -1.584258e-01   1.633060e-01   2.085898e-01  -3.349427e-01   9.188600e-01   9.873109e+02   6.545742e+02   1.491818e-03  -6.429081e+02   1.720085e-02  -2.093021e-02   6.940563e+05   4.208986e+05  -4.996319e-01  -5.277906e+05   1.521941e+01  -1.237949e+01   3.716515e+05   7.310363e+05  -2.902313e+04  -5.996029e+03  -1.898740e+05  -1.319246e+04  -7.423508e+04  -3.374297e+04  -7.496438e+04   1.499298e+05   9.069921e-08   4.812282e-08   1.008167e-07  -1.879737e-07   1.791325e-07   4.124062e-07  -6.605399e-08  -7.582046e-08   1.534440e-07   9.069921e-08   1.791325e-07   1.534440e-07  -6.992543e-08   1.738134e-08   1.682929e-07   1.180482e-07   8.343533e-08   2.441133e-07   1.483487e+02   1.174241e+01   1.174247e+01   1.174242e+01   1.493289e+03   1.493289e+03   5.402448e-07   3.617847e-07   4.012185e-07  -8.425976e+01   3.259357e+01  -1.057963e+02  -7.599067e+01  -7.099228e+01  -3.849252e-01  -1.174398e-01   9.154455e-01  -4.628578e-01   8.826886e-01  -8.138429e-02  -7.984956e-01  -4.550480e-01  -3.941271e-01   9.135635e-01   1.825825e+00   1.146492e+01   9.726218e-01  -2.232855e-01   6.442383e-02  -1.990657e-01  -6.574381e-01   7.267379e-01   1.199154e-01   7.196657e-01   6.838871e-01  -3.292524e-08   1.146446e-07   3.415563e-07   4.501600e-01   6.414444e-01  -6.212126e-01   8.781206e-01  -1.917489e-01   4.383338e-01  -1.620499e-01   7.428199e-01   6.495832e-01
