ZONE T="grid" N=27, E=8, DATAPACKING=POINT, ZONETYPE=FEBRICK, STRANDID=2, SOLUTIONTIME=57
   2.738726e-04   2.788470e-04   2.687264e-04
   2.738726e-04   2.788470e-04   9.532663e-03
   2.738726e-04   2.788470e-04   1.879660e-02
   2.738726e-04   9.998347e-03   2.687264e-04
   2.738726e-04   9.998347e-03   9.532663e-03
   2.738726e-04   9.998347e-03   1.879660e-02
   2.738726e-04   1.971785e-02   2.687264e-04
   2.738726e-04   1.971785e-02   9.532663e-03
   2.738726e-04   1.971785e-02   1.879660e-02
   9.995735e-03   2.788470e-04   2.687264e-04
   9.995735e-03   2.788470e-04   9.532663e-03
   9.995735e-03   2.788470e-04   1.879660e-02
   9.995735e-03   9.998347e-03   2.687264e-04
   9.995735e-03   9.998347e-03   9.532663e-03
   9.995735e-03   9.998347e-03   1.879660e-02
   9.995735e-03   1.971785e-02   2.687264e-04
   9.995735e-03   1.971785e-02   9.532663e-03
   9.995735e-03   1.971785e-02   1.879660e-02
   1.971760e-02   2.788470e-04   2.687264e-04
   1.971760e-02   2.788470e-04   9.532663e-03
   1.971760e-02   2.788470e-04   1.879660e-02
   1.971760e-02   9.998347e-03   2.687264e-04
   1.971760e-02   9.998347e-03   9.532663e-03
   1.971760e-02   9.998347e-03   1.879660e-02
   1.971760e-02   1.971785e-02   2.687264e-04
   1.971760e-02   1.971785e-02   9.532663e-03
   1.971760e-02   1.971785e-02   1.879660e-02
      10      13       4       1      11      14       5       2
      11      14       5       2      12      15       6       3
      13      16       7       4      14      17       8       5
      14      17       8       5      15      18       9       6
      19      22      13      10      20      23      14      11
      20      23      14      11      21      24      15      12
      22      25      16      13      23      26      17      14
      23      26      17      14      24      27      18      15
