     VARIABLES=
              x              y              z      nomin_den    nomin_voidr      fabric_xx      fabric_yy      fabric_zz      fabric_xy      fabric_xz      fabric_yz       sigma_xx       sigma_yy       sigma_zz       sigma_xy       sigma_xz       sigma_yz    sigmaDot_xx    sigmaDot_yy    sigmaDot_zz    sigmaDot_xy    sigmaDot_xz    sigmaDot_yz       Oldro_xx       Oldro_xy       Oldro_xz       Oldro_yx       Oldro_yy       Oldro_yz       Oldro_zx       Oldro_zy       Oldro_zz       Trues_xx       Trues_xy       Trues_xz       Trues_yx       Trues_yy       Trues_yz       Trues_zx       Trues_zy       Trues_zz           F_xX           F_xY           F_xZ           F_yX           F_yY           F_yZ           F_zX           F_zY           F_zZ           R_xX           R_xY           R_xZ           R_yX           R_yY           R_yZ           R_zX           R_zY           R_zZ           U_xX           U_yY           U_zZ           U_xY           U_xZ           U_yZ       Green_xx       Green_yy       Green_zz       Green_xy       Green_xz       Green_yz      Green_vol      Green_shr       Euler_xx       Euler_yy       Euler_zz       Euler_xy       Euler_xz       Euler_yz      Euler_vol      Euler_shr           l_xx           l_xy           l_xz           l_yx           l_yy           l_yz           l_zx           l_zy           l_zz           d_xx           d_yy           d_zz           d_xy           d_xz           d_yz           w_xy           w_xz           w_yz     norm_sigma  norm_sigmaDot     norm_Oldro     norm_Trues         norm_F         norm_U         norm_l         norm_d         norm_w              p              q        sigma_1        sigma_2        sigma_3     sigma_1_v1     sigma_1_v2     sigma_1_v3     sigma_2_v1     sigma_2_v2     sigma_2_v3     sigma_3_v1     sigma_3_v2     sigma_3_v3     sigmaDot_1     sigmaDot_2     sigmaDot_3  sigmaDot_1_v1  sigmaDot_1_v2  sigmaDot_1_v3  sigmaDot_2_v1  sigmaDot_2_v2  sigmaDot_2_v3  sigmaDot_3_v1  sigmaDot_3_v2  sigmaDot_3_v3            d_1            d_2            d_3         d_1_v1         d_1_v2         d_1_v3         d_2_v1         d_2_v2         d_2_v3         d_3_v1         d_3_v2         d_3_v3
ZONE I=2, J=2, K=2, DATAPACKING=POINT, STRANDID=5, SOLUTIONTIME=45
   5.111811e-03   5.110921e-03   4.880227e-03   1.595651e+03   6.607646e-01   3.314098e-01   3.280559e-01   3.405343e-01  -2.503901e-02  -3.253934e-02  -9.111232e-03  -1.566249e+01  -1.853061e+01  -1.493040e+01   2.564612e+00   4.402347e+00   2.741762e+00  -5.589938e+03  -1.672256e+04   1.359694e+04   4.650419e+04   6.526157e+04   6.539363e+04  -5.589802e+03   4.593845e+04   9.735128e+04   4.706952e+04  -1.672296e+04   7.027961e+04   3.317261e+04   6.050869e+04   1.359723e+04  -5.590079e+03   4.593849e+04   9.735136e+04   4.706957e+04  -1.672329e+04   7.027967e+04   3.317269e+04   6.050873e+04   1.359696e+04   1.027532e+00  -6.532119e-04   6.488016e-03   1.892575e-02   9.893560e-01   2.426002e-03   8.254834e-04  -4.877890e-03   1.029153e+00   9.999492e-01  -9.703687e-03   2.713953e-03   9.693885e-03   9.999465e-01   3.601565e-03  -2.748756e-03  -3.575073e-03   9.999898e-01   1.027661e+00   9.893269e-01   1.029169e+00   8.950933e-03   3.682312e-03  -1.316384e-03   2.809078e-02  -1.057520e-02   2.960235e-02   9.024540e-03   3.781054e-03  -1.312078e-03   1.570598e-02   2.866023e-02   2.626819e-02  -1.080430e-02   2.791059e-02   9.111328e-03   3.387143e-03  -1.180536e-03   1.445816e-02   2.769358e-02   7.341366e-03   5.340005e-03   7.620928e-03  -1.825911e-02  -1.290273e-02   3.540053e-03   3.039120e-02   2.651224e-02   2.326060e-02   7.341366e-03  -1.290273e-02   2.326060e-02  -6.459551e-03   1.900606e-02   1.502615e-02   1.179956e-02  -1.138514e-02  -1.148609e-02   2.966201e+01   1.549183e+05   1.549190e+05   1.549191e+05   1.759044e+00   1.759044e+00   5.310816e-02   4.493233e-02   2.831188e-02  -1.637450e+01   1.020076e+01  -2.043693e+01  -1.906640e+01  -9.620187e+00  -6.645633e-01   6.936368e-01   2.778914e-01   3.659676e-01   6.263724e-01  -6.882771e-01   6.514778e-01   3.557045e-01   6.701127e-01  -7.059772e+04  -3.050570e+04   9.238788e+04  -3.658828e-01   8.180536e-01  -4.437545e-01  -7.872193e-01  -1.771450e-02   6.164187e-01   4.964027e-01   5.748691e-01   6.504690e-01  -2.417763e-02   4.242323e-03   3.763455e-02   4.194539e-01   8.034392e-01  -4.225445e-01  -7.625668e-01   5.643896e-01   3.161586e-01   4.924940e-01   1.896045e-01   8.494115e-01
   5.111811e-03   5.110921e-03   1.419781e-02   1.588171e+03   6.685860e-01   3.003303e-01   3.161026e-01   3.835671e-01  -4.713803e-02   5.820771e-03  -1.486589e-02  -5.687789e+00  -3.862787e+00  -5.408628e+00   5.147080e-01  -4.246658e-01   1.859558e-01  -1.362942e+04   5.061622e+03  -2.064691e+04  -5.269154e+03  -6.315743e+04   5.273963e+04  -1.362912e+04   3.253154e+04  -1.191479e+05  -4.306971e+04   5.061485e+03  -6.120485e+03  -7.167390e+03   1.116002e+05  -2.064738e+04  -1.362896e+04   3.253152e+04  -1.191479e+05  -4.306973e+04   5.061597e+03  -6.120494e+03  -7.167368e+03   1.116002e+05  -2.064723e+04   1.036305e+00  -1.544626e-01  -2.362674e-01   2.162690e-01   7.420255e-01  -2.410315e-01  -3.900487e-01   6.838453e-01   7.963727e-01   9.889073e-01  -8.511610e-02   1.217277e-01   1.343217e-01   8.622884e-01  -4.882790e-01  -6.340400e-02   4.992133e-01   8.641562e-01   1.078590e+00   9.943719e-01   7.771207e-01  -9.643755e-02  -3.165155e-01   2.098313e-01   1.364197e-01   2.105243e-02  -1.259361e-01  -1.331631e-01  -3.037985e-01   2.011193e-01   1.051202e-02   4.729565e-01  -3.025684e-01  -5.019056e-01  -2.607077e-01   3.864417e-01  -5.179498e-01   3.997626e-01  -3.550606e-01   8.899663e-01   3.237525e-02   1.542104e-02  -6.472281e-02  -1.492883e-03  -1.679268e-02   2.233495e-02   2.609830e-02   3.002394e-02  -4.437174e-02   3.237525e-02  -1.679268e-02  -4.437174e-02   6.964078e-03  -1.931225e-02   2.617944e-02   8.456961e-03  -4.541055e-02  -3.844495e-03   8.818452e+00   1.740418e+05   1.740421e+05   1.740421e+05   1.750163e+00   1.750163e+00   9.904286e-02   7.424723e-02   6.555027e-02  -4.986401e+00   2.408649e+00  -6.429900e+00  -4.873829e+00  -3.655475e+00  -7.786870e-01   2.020082e-01  -5.940027e-01  -5.360027e-01   2.779047e-01   7.971638e-01  -3.261098e-01  -9.391281e-01   1.081238e-01  -1.252704e+05  -1.925343e+04   1.153091e+05  -2.152035e-01  -6.752309e-01   7.055145e-01  -9.356307e-01  -6.442140e-02  -3.470521e-01   2.797905e-01  -7.347878e-01  -6.179030e-01  -6.437194e-02  -1.389836e-03   3.697260e-02   2.042306e-01  -4.946885e-01   8.447326e-01   9.824260e-02   8.689215e-01   4.851018e-01   9.739806e-01   1.608391e-02  -2.260599e-01
   5.111811e-03   1.488703e-02   4.880227e-03   1.551772e+03   7.077246e-01   3.432224e-01   3.599499e-01   2.968277e-01   1.496548e-02  -1.693212e-02   1.624333e-02  -1.456826e+01  -1.526629e+01  -1.303293e+01  -1.788147e+00   2.514080e+00  -1.792062e+00  -1.550251e+04   8.876557e+04  -6.834272e+03   9.881048e+03   8.470097e+03   1.379771e+05  -1.550271e+04   9.534590e+04   5.115869e+03  -7.558459e+04   8.876533e+04  -6.049477e+04   1.182416e+04   3.364485e+05  -6.833937e+03  -1.550277e+04   9.534590e+04   5.115877e+03  -7.558460e+04   8.876527e+04  -6.049478e+04   1.182417e+04   3.364485e+05  -6.833988e+03   1.006679e+00   1.419955e-02  -5.692318e-03   2.086442e-02   1.012226e+00   1.436264e-02   3.092718e-02   5.963750e-02   1.018457e+00   9.998362e-01  -3.309129e-03  -1.779200e-02   2.914162e-03   9.997498e-01  -2.217941e-02   1.786094e-02   2.212393e-02   9.995957e-01   1.007128e+00   1.013246e+00   1.017828e+00   1.821220e-02   1.254108e-02   3.691016e-02   7.397601e-03   1.418033e-02   1.874703e-02   1.862917e-02   1.303367e-02   3.759783e-02   1.344166e-02   5.116159e-02   5.873082e-03   9.154836e-03   1.720622e-02   1.618131e-02   1.124422e-02   3.523210e-02   1.074471e-02   4.709669e-02  -3.146025e-03  -2.593286e-02   2.990171e-03   1.311403e-03  -8.113277e-03   9.821424e-04  -7.102619e-04  -1.825035e-02   1.521634e-02  -3.146025e-03  -8.113277e-03   1.521634e-02  -1.231073e-02   1.139955e-03  -8.634105e-03  -1.362213e-02   1.850216e-03   9.616248e-03   2.532732e+01   3.741572e+05   3.741569e+05   3.741569e+05   1.755178e+00   1.755178e+00   3.640025e-02   2.760548e-02   2.372585e-02  -1.428916e+01   7.579084e+00  -1.714522e+01  -1.647080e+01  -9.251463e+00   7.679169e-01   5.926803e-01  -2.429685e-01   3.027889e-01  -6.701273e-01  -6.776786e-01   5.644665e-01  -4.468327e-01   6.940591e-01  -3.105889e+05  -9.898333e+03   3.869160e+05   1.966181e-01   6.532261e-01  -7.311887e-01   9.727128e-01  -3.627231e-02   2.291596e-01  -1.231712e-01   7.562936e-01   6.425332e-01  -1.926657e-02   3.827416e-03   1.939620e-02   5.892779e-01   7.881116e-01   1.778530e-01   7.652264e-01  -4.738189e-01  -4.358029e-01   2.591912e-01  -3.929068e-01   8.822948e-01
   5.111811e-03   1.488703e-02   1.419781e-02   1.592910e+03   6.636218e-01   2.571928e-01   3.558647e-01   3.119425e-01   4.574426e-02  -1.922424e-02  -2.102794e-02  -4.588648e+00  -5.174684e+00  -1.875289e+00  -2.923448e+00  -3.649495e-01  -1.114497e+00   1.358120e+03  -3.083497e+04   7.857994e+03  -1.504829e+05  -5.539292e+04  -7.501145e+04   1.358880e+03  -4.334066e+04  -8.139411e+04  -2.576246e+05  -3.083486e+04   1.224637e+04  -2.939194e+04  -1.622692e+05   7.857803e+03   1.358731e+03  -4.334076e+04  -8.139411e+04  -2.576247e+05  -3.083503e+04   1.224632e+04  -2.939196e+04  -1.622692e+05   7.857742e+03   9.694166e-01   7.274725e-02  -1.100634e-01   1.137350e-01   9.292846e-01   1.599700e-01   2.689297e-01  -1.521268e-02   1.244049e+00   9.851250e-01  -3.703799e-03  -1.717991e-01   1.857444e-02   9.962051e-01   8.503191e-02   1.708322e-01  -8.695814e-02   9.814554e-01   1.003051e+00   9.268115e-01   1.253490e+00   8.632726e-02   1.070687e-01   5.159037e-02   1.251370e-02  -6.545328e-02   2.926809e-01   8.606173e-02   1.230293e-01   6.086275e-02   7.991379e-02   2.868663e-01  -4.102835e-02  -8.713986e-02   1.797091e-01   8.915880e-02   2.910725e-02   7.132884e-02   1.718029e-02   2.136277e-01   1.018116e-01  -2.415332e-02  -4.578493e-02   2.951566e-02  -2.117470e-02   7.020602e-02   2.196745e-03  -5.162955e-03  -4.826989e-02   1.018116e-01  -2.117470e-02  -4.826989e-02   2.681166e-03  -2.179409e-02   3.252153e-02  -2.683449e-02  -2.399084e-02   3.768449e-02   8.448809e+00   3.212997e+05   3.212995e+05   3.212997e+05   1.865337e+00   1.865337e+00   1.471568e-01   1.273719e-01   7.369899e-02  -3.879540e+00   6.048339e+00  -7.901806e+00  -2.113705e+00  -1.623110e+00   6.578479e-01   7.367981e-01   1.560921e-01   7.114863e-01  -5.399847e-01  -4.496706e-01   2.470291e-01  -4.068723e-01   8.794496e-01  -3.316922e+05   3.245304e+04   2.776203e+05  -5.845859e-01  -7.111879e-01  -3.904754e-01  -5.267882e-01  -3.331721e-02   8.493434e-01  -6.170523e-01   7.022120e-01  -3.551686e-01  -7.218246e-02  -3.939934e-04   1.049434e-01   1.128995e-01  -5.383806e-01   8.351048e-01   9.109744e-02   8.425472e-01   5.308629e-01   9.894215e-01  -1.614176e-02  -1.441682e-01
   1.488733e-02   5.110921e-03   4.880227e-03   1.706845e+03   5.525722e-01   4.572414e-01   3.097155e-01   2.022739e-01   9.041312e-04   2.153850e-02  -1.513226e-02  -2.278893e+01  -1.498739e+01  -1.078809e+01  -7.678438e+00  -3.952081e+00   4.911697e-01   8.487039e+03   3.329810e+05   5.676062e+05   9.779221e+05   1.372440e+06   4.782140e+05   8.485573e+03  -4.245797e+04   1.157133e+05   1.998303e+06   3.329806e+05   5.931187e+05   2.629169e+06   3.633120e+05   5.676073e+05   8.485821e+03  -4.245788e+04   1.157133e+05   1.998303e+06   3.329807e+05   5.931187e+05   2.629169e+06   3.633120e+05   5.676074e+05   9.883445e-01  -4.538672e-02   8.211038e-02  -1.057319e-02   1.024004e+00  -5.117316e-03   7.111134e-03   6.863744e-02   7.579619e-01   9.989161e-01  -1.797458e-02   4.293593e-02   1.972558e-02   9.989762e-01  -4.071231e-02  -4.216019e-02   4.151512e-02   9.982480e-01   9.867649e-01   1.026621e+00   7.603677e-01  -2.803222e-02   4.996462e-02   2.487890e-02  -1.150642e-02   2.767768e-02  -2.093628e-01  -2.759831e-02   4.329871e-02   2.152884e-02  -6.439717e-02   1.601876e-01  -1.333403e-02   1.775509e-02  -3.770131e-01  -3.200971e-02   6.228562e-02   5.887650e-02  -1.241974e-01   2.745883e-01  -5.513180e-02   2.989498e-02   7.433126e-02   3.112293e-03  -1.462396e-02   6.807979e-02  -1.883782e-02   4.768237e-02   5.887281e-02  -5.513180e-02  -1.462396e-02   5.887281e-02   1.650364e-02   2.774672e-02   5.788108e-02   1.339134e-02   4.658454e-02   1.019871e-02   3.179263e+01   3.440616e+06   3.440617e+06   3.440617e+06   1.616668e+00   1.616668e+00   1.428679e-01   1.245164e-01   7.004943e-02  -1.618814e+01   1.777822e+01  -2.766585e+01  -1.300889e+01  -7.889668e+00  -8.576248e-01  -4.906439e-01  -1.541051e-01   2.627712e-01  -6.756554e-01   6.887968e-01  -4.420759e-01   5.502348e-01   7.083859e-01  -2.907858e+06   6.883718e+04   3.748095e+06  -7.495543e-01   4.033354e-01   5.248704e-01   4.757698e-03   7.961861e-01  -6.050330e-01   6.619258e-01   4.510079e-01   5.987037e-01  -6.202622e-02  -4.636324e-02   9.750651e-02   9.760843e-01  -1.595998e-01  -1.476052e-01  -6.695677e-02  -8.666854e-01   4.943412e-01   2.068240e-01   4.726355e-01   8.566443e-01
   1.488733e-02   5.110921e-03   1.419781e-02   1.390220e+03   9.061736e-01   3.163439e-01   3.821339e-01   3.015221e-01  -4.167187e-03  -2.283709e-02  -5.754670e-03  -2.575781e+00  -1.908349e+00  -2.273776e-01  -9.718593e-01  -9.979110e-02  -1.465316e-01  -2.017493e+04  -1.171696e+03  -3.729985e+03  -4.742988e+04  -3.183025e+03   1.190167e+04  -2.017522e+04  -4.308547e+04   9.090977e+01  -5.177458e+04  -1.171641e+03   8.898168e+03  -6.457227e+03   1.490543e+04  -3.729982e+03  -2.017510e+04  -4.308543e+04   9.091353e+01  -5.177452e+04  -1.171552e+03   8.898180e+03  -6.457222e+03   1.490543e+04  -3.729972e+03   1.100964e+00  -6.588961e-02  -6.754233e-01  -2.313127e-01   9.780175e-01   4.081849e-01  -4.122975e-01  -1.366555e-01   1.878295e+00   9.960941e-01   4.452549e-02  -7.624914e-02  -3.040620e-02   9.837026e-01   1.772138e-01   8.289701e-02  -1.742032e-01   9.812142e-01   1.069519e+00   9.829503e-01   1.966846e+00  -1.066984e-01  -5.294915e-01   4.425393e-02   2.178083e-01  -1.023283e-02   1.575402e+00  -1.212136e-01  -8.062258e-01   9.351800e-02   5.943260e-01   1.370315e+00  -1.114324e-01  -2.197775e-02   2.431286e-01  -1.531550e-01  -2.518848e-01   3.168782e-02   3.657282e-02   4.031643e-01  -9.488170e-03  -1.306367e-01   3.325154e-02   4.748465e-02  -1.065830e-02   1.062011e-02  -8.747218e-02   1.100304e-01  -2.669373e-02  -9.488170e-03  -1.065830e-02  -2.669373e-02  -4.157603e-02  -2.711032e-02   6.032526e-02  -8.906068e-02   6.036186e-02  -4.970515e-02   3.519284e+00   7.281687e+04   7.281719e+04   7.281709e+04   2.562412e+00   2.562412e+00   2.030110e-01   1.145492e-01   1.676064e-01  -1.570502e+00   2.932359e+00  -3.470206e+00  -1.020136e+00  -2.211653e-01   7.974917e-01   6.021439e-01   3.781031e-02   6.006452e-01  -7.982879e-01   4.429174e-02  -5.685351e-02   1.261172e-02   9.983029e-01  -6.367631e+04  -8.191802e+03   4.679150e+04  -7.583343e-01  -6.470370e-01   7.919761e-02   2.501146e-01  -1.766153e-01   9.519715e-01   6.019733e-01  -7.417211e-01  -2.957668e-01  -8.048666e-02  -3.830109e-02   7.194755e-02  -1.349644e-01  -6.925504e-01   7.086315e-01  -8.446714e-01  -2.934592e-01  -4.476739e-01   5.179912e-01  -6.589808e-01  -5.453710e-01
   1.488733e-02   1.488703e-02   4.880227e-03   1.578208e+03   6.791193e-01   2.878043e-01   3.358027e-01   3.531372e-01  -3.765954e-02  -3.253027e-02   6.559009e-02  -2.071159e+00  -3.065061e+00  -1.776561e+00   6.572927e-01  -2.839963e-01  -6.577876e-01  -3.626934e+03  -9.239650e+03  -1.389208e+04   2.296972e+03  -2.781198e+04  -3.569283e+04  -3.626994e+03  -1.150406e+03  -3.453527e+04   5.744209e+03  -9.239631e+03  -3.983953e+04  -2.108902e+04  -3.154576e+04  -1.389203e+04  -3.626964e+03  -1.150416e+03  -3.453527e+04   5.744200e+03  -9.239587e+03  -3.983952e+04  -2.108901e+04  -3.154575e+04  -1.389200e+04   1.113675e+00   4.377815e-02  -1.303702e-01  -1.207058e-01   8.737660e-01   1.028000e-01   4.519504e-02  -1.423093e-01   1.096329e+00   9.940291e-01   8.290548e-02  -7.094295e-02  -7.379846e-02   9.897134e-01   1.225612e-01   8.037418e-02  -1.165939e-01   9.899221e-01   1.119566e+00   8.849997e-01   1.107129e+00  -3.240382e-02  -4.906168e-02  -3.689114e-02   1.284425e-01  -1.071823e-01   1.147510e-01  -3.157283e-02  -5.402498e-02  -3.595105e-02   4.533706e-02   1.739789e-01   9.533539e-02  -1.422392e-01   8.869007e-02  -5.695396e-02  -3.346196e-02  -1.356716e-02   1.392877e-02   1.745466e-01  -2.459124e-02  -2.822123e-02   8.062613e-03   2.163462e-04   5.022060e-03  -9.241906e-03  -5.807643e-02   4.902999e-02   5.255922e-03  -2.459124e-02   5.022060e-03   5.255922e-03  -1.400244e-02  -2.500691e-02   1.989404e-02  -1.421879e-02   3.306952e-02  -2.913595e-02   4.334814e+00   6.742105e+04   6.742098e+04   6.742095e+04   1.808873e+00   1.808873e+00   8.591443e-02   5.560529e-02   6.549306e-02  -2.304260e+00   2.155795e+00  -3.552396e+00  -2.297257e+00  -1.063128e+00   2.692053e-01  -8.966637e-01  -3.514580e-01  -8.189130e-01  -2.105986e-02  -5.735311e-01   5.068629e-01   4.422112e-01  -7.399590e-01  -4.670973e+04  -1.071820e+04   3.066927e+04  -2.901952e-01  -5.899032e-01  -7.535257e-01  -8.192767e-01   5.600651e-01  -1.229341e-01   4.945426e-01   5.816712e-01  -6.458222e-01  -3.895245e-02  -1.289061e-02   3.752981e-02  -8.813336e-01  -6.918328e-02  -4.674022e-01  -2.319877e-01  -7.984193e-01   5.556152e-01   4.116222e-01  -5.981139e-01  -6.876241e-01
   1.488733e-02   1.488703e-02   1.419781e-02   1.411402e+03   8.775660e-01   3.195781e-01   3.423574e-01   2.980644e-01  -2.309598e-02  -3.111831e-02  -6.730765e-02  -1.927217e+00  -8.146962e-01  -2.883130e+00   2.209423e-01   7.791937e-01   2.047326e-03  -7.522375e+02  -4.903717e+04  -1.005144e+04   3.284210e+05  -7.926535e+03   2.895750e+05  -7.524550e+02   1.988643e+04  -2.574724e+04   6.369555e+05  -4.903731e+04   9.614343e+04   9.894367e+03   4.830066e+05  -1.005142e+04  -7.521950e+02   1.988641e+04  -2.574740e+04   6.369555e+05  -4.903720e+04   9.614347e+04   9.894317e+03   4.830065e+05  -1.005103e+04   5.117255e-01   3.432042e-01  -9.048288e-03   5.729352e-01   4.902376e-01  -1.069200e-01   5.802428e-02   3.712934e-02   1.059536e+00   9.740766e-01  -2.259432e-01  -1.115565e-02   2.240519e-01   9.703824e-01  -9.032588e-02   3.123377e-02   8.548488e-02   9.958498e-01   6.286394e-01   4.013473e-01   1.064897e+00   4.453055e-01   3.239579e-04  -1.113457e-02  -2.032577e-01  -3.202497e-01   6.706529e-02   2.293276e-01  -2.204825e-03  -8.090870e-03  -1.521474e-01   3.504737e-01  -9.805090e+01  -6.423643e+01  -4.755702e-01   7.933712e+01   7.223405e+00  -5.862672e+00  -5.425430e+01   1.085412e+02  -4.480597e-02  -3.387552e-02   3.833708e-02  -4.943085e-03  -8.864620e-02  -2.323187e-02  -2.081236e-02   4.474389e-02  -1.427993e-03  -4.480597e-02  -8.864620e-02  -1.427993e-03  -1.940930e-02   8.762360e-03   1.075601e-02  -1.446622e-02   2.957472e-02  -3.398788e-02   3.807862e+00   8.074118e+05   8.074118e+05   8.074117e+05   1.444685e+00   1.444685e+00   1.244362e-01   1.049102e-01   6.691953e-02  -1.875015e+00   2.037017e+00  -3.021780e+00  -1.931587e+00  -6.716770e-01   3.007717e-01   7.435369e-02  -9.507933e-01  -9.098298e-01   3.212526e-01  -2.626909e-01   2.859128e-01   9.440701e-01   1.642729e-01  -8.216730e+05  -1.618388e+04   7.780160e+05   5.528230e-01  -7.190314e-01   4.211657e-01  -6.041513e-01   2.258591e-03   7.968664e-01  -5.739232e-01  -6.949739e-01  -4.331552e-01  -9.780813e-02  -3.793382e-02   8.617800e-04   3.603961e-01   9.228676e-01  -1.357572e-01   9.202154e-01  -3.755738e-01  -1.102176e-01   1.527031e-01   8.520386e-02   9.845923e-01
