ZONE T="bdry" N=8, E=1, DATAPACKING=POINT, ZONETYPE=FEBRICK, STRANDID=3, SOLUTIONTIME=25
   1.987507e-02   1.248949e-04   1.249099e-04
   1.987507e-02   1.987507e-02   1.249099e-04
   1.248926e-04   1.987507e-02   1.249099e-04
   1.248926e-04   1.248949e-04   1.249099e-04
   1.987507e-02   1.248949e-04   1.895659e-02
   1.987507e-02   1.987507e-02   1.895659e-02
   1.248926e-04   1.987507e-02   1.895659e-02
   1.248926e-04   1.248949e-04   1.895659e-02
1 2 3 4 5 6 7 8
