ZONE T="bdry" N=8, E=1, DATAPACKING=POINT, ZONETYPE=FEBRICK, STRANDID=3, SOLUTIONTIME=1
   1.990379e-02   3.046693e-05   1.127518e-05
   1.990379e-02   1.995567e-02   1.127518e-05
   1.759734e-05   1.995567e-02   1.127518e-05
   1.759734e-05   3.046693e-05   1.127518e-05
   1.990379e-02   3.046693e-05   1.827512e-02
   1.990379e-02   1.995567e-02   1.827512e-02
   1.759734e-05   1.995567e-02   1.827512e-02
   1.759734e-05   3.046693e-05   1.827512e-02
1 2 3 4 5 6 7 8
